"group_id","marker_label","n_PLA","n_platelet_free","pla_median","platelet_free_median","median_difference","platelet_free_q95","pla_q25","platelet_free_above_pla_q25"
"GSM8571078_Uri-S134","CD62P",775,2060,1.42057876170526,0.385893039327795,1.03468572237746,1.11208285223346,1.05907742519503,0.0674757281553398
"GSM8571071_Res-S170","CD62P",581,1622,1.25607531436697,0.209424281125457,1.04665103324152,0.741380255801536,0.943811641578168,0.0209617755856967
"GSM8571072_Res-S183","CD62P",1178,2482,1.42057876170526,0.273039050293045,1.14753971141221,0.880780435720366,1.00310438991791,0.0398871877518131
"GSM8571045_Abd-S45","CD62P",187,1081,1.29980690389775,0.145809511957868,1.15399739193989,0.579350561411579,0.579350561411579,0.0675300647548566
"GSM8571069_Res-S164","CD62P",942,2540,1.29980690389775,0.145809511957868,1.15399739193989,0.813507432811947,0.943811641578168,0.0259842519685039
"GSM8571056_HC01","CD62P",1715,4377,1.34170590376745,0.145809511957868,1.19589639180959,0.487292749858522,0.663643527752586,0.0203335618003199
"GSM8571065_Res-S100","CD62P",338,2145,1.34170590376745,0.145809511957868,1.19589639180959,0.487292749858522,0.943811641578168,0.00652680652680653
"GSM8571081_Uri-S88","CD62P",1435,1722,1.42057876170526,0.145809511957868,1.27476924974739,0.813507432811947,1.00310438991791,0.0238095238095238
"GSM8571047_Abd-S51","CD62P",1066,1471,1.49368291510704,0.145809511957868,1.34787340314917,0.663643527752586,1.21034346504201,0.00407885791978246
"GSM8571068_Res-S149","CD62P",1588,2041,1.56180499451753,0.145809511957868,1.41599548255966,0.663643527752586,1.11208285223346,0.0117589416952474
"GSM8571051_Abd-S75","CD62P",1198,1304,1.74209174941166,0.273039050293045,1.46905269911861,0.943811641578168,1.29980690389775,0.0184049079754601
"GSM8571046_Abd-S49","CD62P",664,2205,1.89478646017726,0.273039050293045,1.62174740988421,0.741380255801536,1.34170590376745,0.00861678004535147
"GSM8571049_Abd-S66","CD62P",1313,1997,1.9409090251575,0.273039050293045,1.66786997486446,0.943811641578168,1.56180499451753,0.00550826239359039
"GSM8571062_IC19","CD62P",2204,3793,2.10667795780937,0.385893039327795,1.72078491848158,0.943811641578168,1.68553223663997,0.00290007909306617
"GSM8571077_Res-S70","CD62P",63,284,1.96319634996372,0.145809511957868,1.81738683800585,0.663643527752586,0.847143934266157,0.00704225352112676
"GSM8571060_IC09","CD62P",2142,3351,2.23213217559731,0.273039050293045,1.95909312530426,0.741380255801536,1.82135073716692,0.000596836765144733
"GSM8571061_IC10","CD62P",899,5335,2.2488353058378,0.273039050293045,1.97579625554475,0.663643527752586,1.34170590376745,0.00243673851921275
"GSM8571063_IC23","CD62P",2000,4750,2.43013373683574,0.273039050293045,2.15709468654269,0.741380255801536,1.9409090251575,0
