"sample_id","celltype_id","n_cells","n_PLA","n_platelet_free","freq_PLA","median_nCount_RNA","median_nCount_ADT","median_percent_mt","ci_lower","ci_upper","ci_width","enough_precision","enough_negative_control","usable_celltype_sample","n_markers_total.x","n_markers_tested.x","n_markers_pass.x","mean_median_difference.x","max_pf_overlap.x","sample_adt_status","n_markers_total.y","n_markers_tested.y","n_markers_pass.y","mean_median_difference.y","max_pf_overlap.y","lineage_adt_status","extreme_high_PLA","trusted_pair","final_pair_status"
"GSM8571069_Res-S164","NK cells",205,27,178,0.131707317073171,4178,372,2.83219258909606,0.0921195201865023,0.18484396755831,0.0927244473718082,TRUE,TRUE,TRUE,3,3,2,1.08674673357499,0.346062992125984,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571058_HC13","CD4 T cells",2352,296,2056,0.125850340136054,5014,538.5,3.415097024419,0.113053011246362,0.139867853436513,0.0268148421901508,TRUE,TRUE,TRUE,3,3,2,0.834967575513683,1,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571075_Res-S40","CD4 T cells",1580,196,1384,0.124050632911392,3298,402.5,2.15488544390703,0.108702662844274,0.141222262795336,0.0325195999510622,TRUE,TRUE,TRUE,3,3,2,0.688900827469039,1,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571048_Abd-S55","NK cells",41,5,36,0.121951219512195,2434,326,2.95234078447912,0.0532333646857772,0.255442115209769,0.202208750523992,FALSE,TRUE,FALSE,3,3,2,0.886416706122559,0.224347826086957,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"frequency_QC_fail"
"GSM8571061_IC10","CD8 T cells",1374,167,1207,0.121542940320233,3173,468,2.52652278009957,0.105312497595978,0.139883679843664,0.0345711822476859,TRUE,TRUE,TRUE,3,3,2,1.66424806187074,0.431677600749766,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571064_Res-S10","NK cells",66,8,58,0.121212121212121,3919,492.5,4.15379201222547,0.0627184559959766,0.221374390226403,0.158655934230427,FALSE,TRUE,FALSE,3,3,1,0.668542848410657,1,"ADT_suspicious",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"frequency_QC_fail"
"GSM8571076_Res-S41","CD4 T cells",1174,137,1037,0.116695059625213,2998.5,360,2.10336723686238,0.0995673924088439,0.136322978693292,0.0367555862844476,TRUE,TRUE,TRUE,3,3,1,0.639347734090865,1,"ADT_suspicious",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,FALSE,"sample_ADT_suspicious"
"GSM8571070_Res-S166","CD4 T cells",619,71,548,0.11470113085622,3117,376,1.54810173239956,0.0919391296775844,0.142215897665705,0.050276767988121,TRUE,TRUE,TRUE,3,3,2,0.740713546581506,1,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571052_Abd-S80","NK cells",194,22,172,0.11340206185567,2952,499,3.92850142833552,0.0760916408932485,0.165725514650744,0.0896338737574952,TRUE,TRUE,TRUE,3,3,2,1.01561616858739,1,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571047_Abd-S51","CD4 T cells",503,56,447,0.111332007952286,4486,337,3.41685649202733,0.0867361336185003,0.141819476434061,0.0550833428155612,TRUE,TRUE,TRUE,3,3,2,1.40797904351285,0.301155676410605,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571043_Abd-S23","NK cells",108,12,96,0.111111111111111,3083,346,2.72015914145826,0.0647126692898373,0.184224166068596,0.119511496778758,TRUE,TRUE,TRUE,3,3,1,0.590311540509736,1,"ADT_suspicious",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"sample_ADT_suspicious"
"GSM8571068_Res-S149","CD4 T cells",927,102,825,0.110032362459547,4278,390,2.62129225109221,0.0914745448317533,0.131808869170899,0.040334324339146,TRUE,TRUE,TRUE,3,3,2,1.34133027423739,0.266536011758942,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571080_Uri-S85","CD8 T cells",383,42,341,0.109660574412533,5093,409,3.74248162174204,0.0821588655821844,0.144914672731117,0.0627558071489322,TRUE,TRUE,TRUE,3,3,2,1.10348790814549,0.363057324840764,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571042_Abd-S111","CD4 T cells",1709,187,1522,0.109420713867759,4194,405,2.2289384208538,0.0954873101310082,0.125106053530823,0.0296187433998145,TRUE,TRUE,TRUE,3,3,2,1.02484459912223,1,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571049_Abd-S66","CD8 T cells",423,46,377,0.108747044917258,3240,462,3.64921666029805,0.0825249347771961,0.142011498692719,0.0594865639155224,TRUE,TRUE,TRUE,3,3,2,1.52476658957458,0.391587381071607,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571053_Abd-S81","B cells",56,6,50,0.107142857142857,4154,430,3.96535898403118,0.0500393557111707,0.214684451710715,0.164645095999544,FALSE,TRUE,FALSE,3,3,2,0.801220799574982,1,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,FALSE,"frequency_QC_fail"
"GSM8571056_HC01","CD4 T cells",2206,234,1972,0.106074342701723,5024,492,3.45862928014063,0.0939021013730958,0.119616138560957,0.0257140371878612,TRUE,TRUE,TRUE,3,3,2,1.30553294232635,1,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571069_Res-S164","CD4 T cells",1739,180,1559,0.103507763082231,5571,337,1.91657271702368,0.0900535983321536,0.118709773103186,0.0286561747710325,TRUE,TRUE,TRUE,3,3,2,1.08674673357499,0.346062992125984,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571060_IC09","CD8 T cells",1751,181,1570,0.103369503141062,2655,560,3.30656589513462,0.089967309712112,0.118508195001887,0.0285408852897748,TRUE,TRUE,TRUE,3,3,2,1.6931412390268,0.353924201730827,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571077_Res-S70","NK cells",39,4,35,0.102564102564103,2505,445,1.47630147630148,0.0406133134466838,0.235788544628565,0.195175231181881,FALSE,TRUE,FALSE,3,3,2,1.82234331795638,0.341549295774648,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"frequency_QC_fail"
"GSM8571052_Abd-S80","CD8 T cells",639,64,575,0.100156494522692,3264,434,4.13061680156294,0.0792161692876144,0.125875548136088,0.0466593788484732,TRUE,TRUE,TRUE,3,3,2,1.01561616858739,1,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571073_Res-S19","CD4 T cells",967,95,872,0.0982419855222337,2955,359,2.02470830473576,0.0810416504773096,0.118621700381396,0.0375800499040866,TRUE,TRUE,TRUE,3,3,2,0.842288280344955,0.623270440251572,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571057_HC05","CD4 T cells",2288,221,2067,0.0965909090909091,5174.5,504,3.17581870941753,0.0851542994741854,0.109379863045987,0.0242255635718016,TRUE,TRUE,TRUE,3,3,2,0.87300063609437,1,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571078_Uri-S134","CD4 T cells",1064,102,962,0.0958646616541353,4537.5,349,3.20420732583519,0.0796007849923765,0.115036215756996,0.0354354307646192,TRUE,TRUE,TRUE,3,3,2,1.05334136422539,0.442718446601942,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571049_Abd-S66","NK cells",428,41,387,0.0957943925233645,2962.5,508,3.85317385203178,0.0714000172524802,0.127380014324656,0.0559799970721757,TRUE,TRUE,TRUE,3,3,2,1.52476658957458,0.391587381071607,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571079_Uri-S157","CD8 T cells",544,52,492,0.0955882352941176,5689.5,493.5,3.68295509550975,0.0736401857307246,0.123207747342537,0.0495675616118126,TRUE,TRUE,TRUE,3,3,2,0.957135924337797,1,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571051_Abd-S75","B cells",105,10,95,0.0952380952380952,3497,515,3.82357368658739,0.0525563098634332,0.166491276222037,0.113934966358603,TRUE,TRUE,TRUE,3,3,2,1.32227860208739,0.43558282208589,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571080_Uri-S85","NK cells",106,10,96,0.0943396226415094,4436.5,393,3.6025129884719,0.0520525026532851,0.165000867510098,0.112948364856813,TRUE,TRUE,TRUE,3,3,2,1.10348790814549,0.363057324840764,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571052_Abd-S80","CD4 T cells",1043,97,946,0.0930009587727709,4155,405,3.4006801360272,0.0768375907222903,0.11215135039547,0.0353137596731795,TRUE,TRUE,TRUE,3,3,2,1.01561616858739,1,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571049_Abd-S66","CD4 T cells",472,42,430,0.0889830508474576,4874.5,408,3.07713210188674,0.0665049288980098,0.118097436432655,0.0515925075346448,TRUE,TRUE,TRUE,3,3,2,1.52476658957458,0.391587381071607,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571048_Abd-S55","CD4 T cells",347,30,317,0.0864553314121038,3564,274,2.29853975121687,0.0612296004269216,0.120737089129348,0.0595074887024268,TRUE,TRUE,TRUE,3,3,2,0.886416706122559,0.224347826086957,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571062_IC19","CD4 T cells",1472,121,1351,0.0822010869565217,2750,472.5,2.06848322956428,0.069233128156366,0.0973440182921012,0.0281108901357352,TRUE,TRUE,TRUE,3,3,2,1.51813989712734,0.453466912733984,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571064_Res-S10","CD8 T cells",664,53,611,0.0798192771084337,5655,425.5,4.0903051627638,0.061540308105822,0.102932048873419,0.0413917407675967,TRUE,TRUE,TRUE,3,3,1,0.668542848410657,1,"ADT_suspicious",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"sample_ADT_suspicious"
"GSM8571067_Res-S146","CD4 T cells",1403,111,1292,0.0791161796151105,4630,276,2.19607843137255,0.0661140893328989,0.0944167632409292,0.0283026739080303,TRUE,TRUE,TRUE,3,3,2,0.790029875132853,1,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571065_Res-S100","CD4 T cells",1317,97,1220,0.0736522399392559,3755,360,3.33333333333333,0.0607512475949315,0.0890331625623146,0.028281914967383,TRUE,TRUE,TRUE,3,3,2,1.13003888710966,1,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571071_Res-S170","B cells",169,12,157,0.0710059171597633,4413,494,2.92578957566363,0.0410818559455985,0.119999050282906,0.0789171943373073,TRUE,TRUE,TRUE,3,3,2,0.947147310614878,0.308877928483354,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571064_Res-S10","CD4 T cells",3132,214,2918,0.0683269476372925,5518,388,3.20811198877982,0.0600091605258695,0.0777023483279927,0.0176931878021231,TRUE,TRUE,TRUE,3,3,1,0.668542848410657,1,"ADT_suspicious",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,FALSE,"sample_ADT_suspicious"
"GSM8571046_Abd-S49","CD4 T cells",926,63,863,0.0680345572354212,5389,440,3.23292357828942,0.0535362125501642,0.0861020640495589,0.0325658514993947,TRUE,TRUE,TRUE,3,3,2,1.31715054967647,0.323356009070295,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571045_Abd-S45","NK cells",90,6,84,0.0666666666666667,4643,350.5,3.34465989525997,0.0309099277458279,0.137900947743255,0.106991019997427,TRUE,TRUE,TRUE,3,3,2,1.20851572363554,0.417206290471785,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571079_Uri-S157","CD4 T cells",1412,84,1328,0.0594900849858357,5108,510,2.97466867575445,0.0483064759171276,0.0730640756726154,0.0247575997554878,TRUE,TRUE,TRUE,3,3,2,0.957135924337797,1,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571061_IC10","CD4 T cells",2914,170,2744,0.0583390528483185,3273,507,2.05470193721369,0.0503962524549326,0.0674447830068312,0.0170485305518986,TRUE,TRUE,TRUE,3,3,2,1.66424806187074,0.431677600749766,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571063_IC23","CD4 T cells",3040,177,2863,0.0582236842105263,2906,445,1.63024219640711,0.0504437599269484,0.0671186899121232,0.0166749299851748,TRUE,TRUE,TRUE,3,3,2,1.82270337233913,0.113894736842105,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571044_Abd-S42","B cells",298,15,283,0.0503355704697987,3624.5,405.5,3.10152031101778,0.0307381337674813,0.0813785348734469,0.0506404011059656,TRUE,TRUE,TRUE,3,3,2,0.888072634515406,1,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571060_IC09","CD4 T cells",1100,54,1046,0.0490909090909091,3379.5,514,2.66314867750472,0.0378181444862627,0.0635020749410649,0.0256839304548022,TRUE,TRUE,TRUE,3,3,2,1.6931412390268,0.353924201730827,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571055_Abd-S91","CD4 T cells",1019,50,969,0.0490677134445535,4733,291,3.20610687022901,0.0374155518947629,0.0641069841006203,0.0266914322058574,TRUE,TRUE,TRUE,3,3,2,0.741802568254908,1,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571061_IC10","NK cells",409,19,390,0.0464547677261614,2727,438,2.17492984097287,0.0299388248127206,0.0714111194012562,0.0414722945885356,TRUE,TRUE,TRUE,3,3,2,1.66424806187074,0.431677600749766,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571068_Res-S149","B cells",457,21,436,0.0459518599562363,4317,487,4.20598544081963,0.0302490906485975,0.0692242921021726,0.0389752014535751,TRUE,TRUE,TRUE,3,3,2,1.34133027423739,0.266536011758942,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571080_Uri-S85","CD4 T cells",868,39,829,0.0449308755760369,6003.5,370,3.07337240963451,0.033040031080415,0.0608319200555149,0.0277918889750999,TRUE,TRUE,TRUE,3,3,2,1.10348790814549,0.363057324840764,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571074_Res-S22","B cells",380,16,364,0.0421052631578947,2881,409,2.98321055977265,0.0260809499223706,0.067294734222882,0.0412137843005114,TRUE,TRUE,TRUE,3,3,1,0.80234036927297,0.530889742831806,"ADT_suspicious",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,FALSE,"sample_ADT_suspicious"
"GSM8571081_Uri-S88","B cells",682,27,655,0.0395894428152493,5100.5,497.5,4.14461332814026,0.0273488143647927,0.0569876719714995,0.0296388576067068,TRUE,TRUE,TRUE,3,3,2,1.19384936007521,1,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571050_Abd-S67","B cells",204,8,196,0.0392156862745098,4190.5,594.5,2.77887807265936,0.020002853883823,0.0754615396653555,0.0554586857815325,TRUE,TRUE,TRUE,3,3,2,0.763858839516383,1,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571072_Res-S183","B cells",159,6,153,0.0377358490566038,7326,452,4.99212952552282,0.0174074302773911,0.0798740540289935,0.0624666237516024,TRUE,TRUE,TRUE,3,3,2,1.07174654229526,0.342062852538276,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571060_IC09","B cells",451,17,434,0.0376940133037694,2304,524,3.79746835443038,0.0236653664035607,0.0595316643130518,0.0358662979094911,TRUE,TRUE,TRUE,3,3,2,1.6931412390268,0.353924201730827,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571048_Abd-S55","B cells",192,7,185,0.0364583333333333,2642.5,302.5,3.16057264576838,0.0177706465765727,0.0733308950894806,0.0555602485129078,TRUE,TRUE,TRUE,3,3,2,0.886416706122559,0.224347826086957,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571042_Abd-S111","B cells",779,28,751,0.0359435173299101,5037,510,3.10077519379845,0.0249834845347286,0.0514578665797638,0.0264743820450352,TRUE,TRUE,TRUE,3,3,2,1.02484459912223,1,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571076_Res-S41","B cells",474,16,458,0.0337552742616034,2339,375.5,2.8172458001452,0.0208826043354438,0.054124405121522,0.0332418007860782,TRUE,TRUE,TRUE,3,3,1,0.639347734090865,1,"ADT_suspicious",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,FALSE,"sample_ADT_suspicious"
"GSM8571066_Res-S118","B cells",261,8,253,0.0306513409961686,3594,581,3.61718161266014,0.0156117308236292,0.0593065199255007,0.0436947891018715,TRUE,TRUE,TRUE,3,3,1,0.684623143029744,1,"ADT_suspicious",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,FALSE,"sample_ADT_suspicious"
"GSM8571062_IC19","B cells",790,24,766,0.030379746835443,2632,599,2.64522555299347,0.0204987505174631,0.0448057989548058,0.0243070484373427,TRUE,TRUE,TRUE,3,3,2,1.51813989712734,0.453466912733984,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571077_Res-S70","B cells",139,4,135,0.0287769784172662,2533,369,2.35978112175103,0.0112465083628489,0.0716528047529494,0.0604062963901005,TRUE,TRUE,TRUE,3,3,2,1.82234331795638,0.341549295774648,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571069_Res-S164","B cells",314,9,305,0.0286624203821656,5066.5,450.5,3.42062565739652,0.0151512651888241,0.0535668274782993,0.0384155622894752,TRUE,TRUE,TRUE,3,3,2,1.08674673357499,0.346062992125984,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571057_HC05","B cells",729,20,709,0.0274348422496571,3926,693,3.96856581532416,0.0178288964043159,0.0419950372623803,0.0241661408580644,TRUE,TRUE,TRUE,3,3,2,0.87300063609437,1,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571047_Abd-S51","B cells",864,23,841,0.0266203703703704,3045.5,390.5,4.56400587188349,0.0178030321114325,0.0396284933291975,0.021825461217765,TRUE,TRUE,TRUE,3,3,2,1.40797904351285,0.301155676410605,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571052_Abd-S80","B cells",458,12,446,0.0262008733624454,3440.5,451.5,4.84232330265393,0.0150503421928217,0.0452332427668025,0.0301829005739808,TRUE,TRUE,TRUE,3,3,2,1.01561616858739,1,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571058_HC13","B cells",635,16,619,0.0251968503937008,4900,809,4.34319778582074,0.0155680669359501,0.0405357727973974,0.0249677058614473,TRUE,TRUE,TRUE,3,3,2,0.834967575513683,1,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571054_Abd-S9","B cells",720,17,703,0.0236111111111111,2957.5,367,3.2780637744902,0.014793029052499,0.0374856272189263,0.0226925981664272,TRUE,TRUE,TRUE,3,3,2,0.839651867903953,1,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571065_Res-S100","B cells",473,11,462,0.0232558139534884,4595,462,4.56400742115028,0.0130343478370003,0.0411586304426238,0.0281242826056235,TRUE,TRUE,TRUE,3,3,2,1.13003888710966,1,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571075_Res-S40","B cells",534,12,522,0.0224719101123595,3105,465.5,2.91555883994781,0.0129007375514685,0.0388644403910075,0.025963702839539,TRUE,TRUE,TRUE,3,3,2,0.688900827469039,1,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571078_Uri-S134","B cells",230,5,225,0.0217391304347826,3807.5,408,3.89720228453277,0.0093205574779348,0.0498710798412094,0.0405505223632746,TRUE,TRUE,TRUE,3,3,2,1.05334136422539,0.442718446601942,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571049_Abd-S66","B cells",646,12,634,0.0185758513931889,3743,449.5,4.41693816119851,0.010657525798756,0.0321859376995866,0.0215284119008306,TRUE,TRUE,TRUE,3,3,2,1.52476658957458,0.391587381071607,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571063_IC23","B cells",1139,20,1119,0.0175592625109745,2306,595,2.59183474617558,0.0113952948786274,0.0269665080489059,0.0155712131702785,TRUE,TRUE,TRUE,3,3,2,1.82270337233913,0.113894736842105,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571046_Abd-S49","B cells",602,10,592,0.0166112956810631,4070,427,4.17042072021706,0.00904749050156945,0.0303051461884037,0.0212576556868343,TRUE,TRUE,TRUE,3,3,2,1.31715054967647,0.323356009070295,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571061_IC10","B cells",990,16,974,0.0161616161616162,2509,535,2.88579668747784,0.00997220006526455,0.0260913576607575,0.016119157595493,TRUE,TRUE,TRUE,3,3,2,1.66424806187074,0.431677600749766,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571056_HC01","B cells",867,14,853,0.0161476355247982,5176,725,4.29922613929493,0.00964280299036669,0.0269212104683107,0.017278407477944,TRUE,TRUE,TRUE,3,3,2,1.30553294232635,1,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571055_Abd-S91","B cells",320,5,315,0.015625,3223,302,4.20250709358225,0.00669205317892069,0.0360494131889106,0.0293573600099899,TRUE,TRUE,TRUE,3,3,2,0.741802568254908,1,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571059_IC08","B cells",1236,18,1218,0.0145631067961165,1948,784.5,2.54845778142282,0.00923147160190063,0.0229028456829805,0.0136713740810799,TRUE,TRUE,TRUE,3,3,2,1.03222291408727,0.562849162011173,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571064_Res-S10","B cells",351,5,346,0.0142450142450142,4494,415,4.39579996440648,0.00609956090649112,0.0329078844655796,0.0268083235590885,TRUE,TRUE,TRUE,3,3,1,0.668542848410657,1,"ADT_suspicious",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,FALSE,"sample_ADT_suspicious"
"GSM8571067_Res-S146","B cells",589,8,581,0.0135823429541596,4077,335,3.75706214689266,0.00689810139196648,0.0265703049171395,0.019672203525173,TRUE,TRUE,TRUE,3,3,2,0.790029875132853,1,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571080_Uri-S85","B cells",522,7,515,0.0134099616858238,4974,444,3.98344266461307,0.00651064108241817,0.0274187087651713,0.0209080676827531,TRUE,TRUE,TRUE,3,3,2,1.10348790814549,0.363057324840764,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571070_Res-S166","B cells",487,6,481,0.0123203285420945,2233,353,2.23964165733483,0.00565841676299171,0.0266156679460611,0.0209572511830694,TRUE,TRUE,TRUE,3,3,2,0.740713546581506,1,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571073_Res-S19","B cells",179,2,177,0.0111731843575419,3675,425,2.89293170295258,0.00306945714433102,0.0398171992588207,0.0367477421144897,TRUE,TRUE,TRUE,3,3,2,0.842288280344955,0.623270440251572,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571079_Uri-S157","B cells",1994,12,1982,0.00601805416248746,3490,528,3.45203562117336,0.00344594189772511,0.0104898279791943,0.00704388608146916,TRUE,TRUE,TRUE,3,3,2,0.957135924337797,1,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571043_Abd-S23","B cells",264,1,263,0.00378787878787879,3245.5,352,3.26804401095865,0.000668966848652653,0.0211404231032019,0.0204714562545493,TRUE,TRUE,TRUE,3,3,1,0.590311540509736,1,"ADT_suspicious",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,FALSE,"sample_ADT_suspicious"
"GSM8571045_Abd-S45","B cells",537,2,535,0.0037243947858473,3730,384,4.59835367584445,0.00102195827008321,0.013476669179433,0.0124547109093498,TRUE,TRUE,TRUE,3,3,2,1.20851572363554,0.417206290471785,"ADT_ok",3,3,3,1.78527331933562,0.0980325971646253,"ADT_ok",FALSE,TRUE,"trusted"
