"celltype_clean","celltype.l3","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Dataset","Method","Mode","Filter_Mode","GT_Source"
"Early-NK-cells","CD8 TEM_2",0,0,0,2,-0.988362018115151,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Early-NK-cells","CD8 TEM_4",0,0,1,3,-0.853583494648402,4,0.75,0.499999833333389,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Early-NK-cells","CD8 TEM_5",0,0,3,9,-0.838953689109704,12,0.75,0.499999944444451,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Early-NK-cells","NK Proliferating",0,0,2,27,-0.887436618385303,29,0.931034482758621,0.499999981481482,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Early-NK-cells","NK_1",0,8,34,528,-0.876006081643794,570,0.926315789473684,0.492537312513923,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Early-NK-cells","NK_2",1,2,22,237,-0.880945460696496,262,0.908396946564885,0.51755502699665,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Early-NK-cells","NK_3",0,1,1,31,-0.738078195314381,33,0.939393939393939,0.484374984863282,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Early-NK-cells","NK_4",0,2,0,15,-0.729270127121424,17,0.882352941176471,0.44117644463668,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Early-NK-cells","NK_CD56bright",0,1,0,0,0.303161822653911,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Early-NK-cells","cDC2_2",1,0,0,0,1.67057633971348,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Early-NK-cells","gdT_2",0,0,0,1,-1.22792220392836,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Early-NK-cells","pDC",3,0,1,0,3.25432766623507,4,0.75,0.374999906250023,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Intermediate-Monocytes","CD14 Mono",0,544,0,31,0.925813718881344,575,0.0539130434782609,0.0269565216922495,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Intermediate-Monocytes","CD16 Mono",0,1944,0,57,0.793478972058841,2001,0.0284857571214393,0.0142428785536018,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Intermediate-Monocytes","Doublet",0,126,0,2,0.877417688585074,128,0.015625,0.00781249993896484,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Intermediate-Monocytes","HSPC",0,1,0,0,0.138662906832956,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Intermediate-Monocytes","Platelet",0,1,0,1,0.47374305132875,2,0.5,0.249999875000062,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Intermediate-Monocytes","cDC2_1",0,1,0,0,1.60947674240856,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Intermediate-Monocytes","pDC",0,1,0,0,2.20581987085528,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","ASDC_mDC",1,18,0,3,2.40201216067932,22,0.181818181818182,0.571428068027711,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","ASDC_pDC",6,18,0,1,2.67169185921087,25,0.28,0.526315704755323,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","B intermediate kappa",0,0,0,2,1.51395678372597,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","B intermediate lambda",0,0,0,1,0.380020139625719,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","B memory kappa",0,0,0,3,1.43382691968881,3,1,0.499999833333389,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","B memory lambda",0,0,0,1,0.0438341200655819,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","B naive kappa",0,0,0,1,1.12510346422652,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","CD14 Mono",5,2,0,1,0.835122287198441,8,0.75,0.66666651111115,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","CD16 Mono",533,457,42,39,0.467512049390585,1071,0.534080298786181,0.502792776113285,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","CD4 CTL",0,0,0,1,-1.36532718067292,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","CD4 Naive",0,0,0,84,-0.647732750528638,84,1,0.499999994047619,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","CD4 Proliferating",0,0,0,1,-0.565503040387167,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","CD4 TCM_1",0,0,0,5,-0.741945406903021,5,1,0.49999990000002,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","CD4 TCM_2",0,0,0,1,-0.741337175617633,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","CD4 TEM_1",0,0,0,1,-0.437774470455601,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","CD4 TEM_2",0,0,0,1,-0.402386468396639,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","CD8 Naive",0,0,4,225,-0.662653440417347,229,0.982532751091703,0.499999997777778,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","CD8 Naive_2",0,0,1,3,-0.637661388335518,4,0.75,0.499999833333389,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Late-NK-cells","CD8 Proliferating",0,0,0,2,-0.704566829728243,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
