"celltype_clean","celltype.l3","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Dataset","Method","Mode","Filter_Mode","GT_Source"
"unknown-R11","CD8 TEM_4",0,0,1,31,-0.911463139905565,32,0.96875,0.499999983870968,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R11","CD8 TEM_5",0,1,0,28,-0.811379692256666,29,0.96551724137931,0.482758604042807,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R11","CD8 TEM_6",0,0,0,12,-0.511365713626933,12,1,0.499999958333337,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R11","Eryth",0,1,0,4,-0.218028356308643,5,0.8,0.399999920000016,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R11","HSPC",0,0,1,27,-0.53727747655028,28,0.964285714285714,0.499999981481482,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R11","ILC",0,0,0,1,-0.529759805339961,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R11","MAIT",0,4,0,351,-0.5362619209958,355,0.988732394366197,0.494366195790518,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R11","NK Proliferating",0,0,0,10,-0.586850640371073,10,1,0.499999950000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R11","NK_1",0,0,0,4,-0.948329117892438,4,1,0.499999875000031,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R11","NK_2",0,0,2,14,-0.969195347871409,16,0.875,0.499999964285717,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R11","NK_3",0,0,0,9,-0.937779791275066,9,1,0.499999944444451,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R11","NK_4",0,1,1,3,-0.783459969538297,5,0.6,0.374999906250023,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R11","NK_CD56bright",0,0,0,3,-0.117621509814971,3,1,0.499999833333389,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R11","Platelet",3,0,10,0,1.58089040836618,13,0.230769230769231,0.115384606508876,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R11","Treg Memory",0,0,0,2,-0.488269372904559,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R11","cDC1",1,1,0,0,1.62041270490401,2,0.5,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R11","cDC2_2",0,1,0,0,0.657419768078333,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R11","dnT_1",0,1,3,157,-0.639693130005653,161,0.975155279503106,0.496835439893447,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R11","dnT_2",0,1,1,97,-0.634502890967622,99,0.97979797979798,0.494897954133694,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R11","gdT_1",0,22,8,906,-0.611286731980122,936,0.967948717948718,0.488146551198118,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R11","gdT_2",0,5,0,401,-0.856504795579471,406,0.987684729064039,0.493842363315659,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R11","gdT_3",0,1,5,543,-0.63298306370144,549,0.989071038251366,0.499080881435513,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R11","gdT_4",0,5,4,395,-0.769929159008027,404,0.977722772277228,0.493749998765625,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R13","CD14 Mono",0,1,0,0,1.06596222612559,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R13","CD4 CTL",0,1,2,66,-0.722259376890491,69,0.956521739130435,0.492537306081533,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R13","CD4 Naive",0,0,0,1,-0.435438222270148,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R13","CD4 TCM_1",0,0,0,3,-0.608130622162386,3,1,0.499999833333389,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R13","CD4 TCM_3",0,0,0,1,-0.88713073005022,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R13","CD4 TEM_1",0,0,0,6,-0.731357206495529,6,1,0.499999916666681,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R13","CD4 TEM_3",0,0,0,2,-0.266572162258063,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R13","CD4 TEM_4",0,0,0,1,-0.439310662630785,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R13","CD8 Naive",0,0,1,61,-0.769993870477757,62,0.983870967741935,0.499999991803279,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R13","CD8 Naive_2",0,0,0,3,-0.793546754668148,3,1,0.499999833333389,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R13","CD8 Proliferating",0,0,2,0,-0.60305956930917,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R13","CD8 TCM_1",0,0,0,5,-0.828435598298272,5,1,0.49999990000002,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R13","CD8 TCM_2",0,0,0,60,-0.62696266844001,60,1,0.499999991666667,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R13","CD8 TCM_3",0,0,0,5,-0.60615752159768,5,1,0.49999990000002,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R13","CD8 TEM_1",0,0,3,21,-0.544615685175859,24,0.875,0.499999976190477,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R13","CD8 TEM_2",0,0,1,11,-0.746293762172274,12,0.916666666666667,0.499999954545459,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R13","CD8 TEM_3",0,0,1,3,-0.719647684452649,4,0.75,0.499999833333389,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R13","CD8 TEM_4",0,0,3,35,-0.958093927561226,38,0.921052631578947,0.499999985714286,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R13","CD8 TEM_5",0,0,0,1,-0.325626877757784,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R13","CD8 TEM_6",0,0,0,1,-0.570143826243752,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R13","MAIT",0,2,1,91,-0.55901791666657,94,0.968085106382979,0.489247306567233,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R13","NK_2",0,0,0,1,-1.00579336681547,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R13","Platelet",0,0,0,1,-0.763765844275626,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R13","Treg Naive",0,0,0,1,-0.951302598883642,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R16","CD4 Naive",0,0,0,1,-1.00219752933773,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R16","CD8 Naive",0,0,0,3,-0.783035845117846,3,1,0.499999833333389,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R16","Treg Naive",0,0,0,1,-1.41073998738499,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-R40","CD16 Mono",0,1,0,0,1.53093167228499,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","B intermediate kappa",0,0,1,6,1.40057268504271,7,0.857142857142857,0.499999916666681,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","B intermediate lambda",0,1,2,13,1.38383080162131,16,0.8125,0.464285681122451,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","B memory kappa",0,0,0,21,0.958706165388611,21,1,0.499999976190477,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","B memory lambda",0,0,1,5,0.749805130967827,6,0.833333333333333,0.49999990000002,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","B naive kappa",0,0,3,16,1.29209236192176,19,0.842105263157895,0.499999968750002,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","B naive lambda",0,1,0,7,1.22449025338918,8,0.875,0.437499945312507,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","CD14 Mono",17,5,2,0,0.905163750198164,24,0.708333333333333,0.447368397506926,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","CD16 Mono",5,0,1,0,0.534100982784222,6,0.833333333333333,0.416666597222234,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","CD4 CTL",0,0,1,0,-0.73942479058019,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","CD4 Naive",0,0,0,5,-0.727862790074858,5,1,0.49999990000002,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","CD4 TCM_1",0,0,1,6,-0.523042306755181,7,0.857142857142857,0.499999916666681,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","CD4 TCM_2",0,0,0,2,-0.818809817973259,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","CD4 TCM_3",0,0,0,4,-0.774138452384476,4,1,0.499999875000031,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","CD4 TEM_3",0,0,0,3,-0.846562307224494,3,1,0.499999833333389,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","CD8 Naive",0,0,0,4,-0.818394913648905,4,1,0.499999875000031,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","CD8 TCM_1",0,0,0,2,-0.803873262296514,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","CD8 TCM_2",0,0,0,1,-0.600016937597241,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","CD8 TEM_1",0,0,0,5,-0.503371890311045,5,1,0.49999990000002,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","CD8 TEM_2",0,0,0,1,-0.553547653269591,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","CD8 TEM_4",0,0,0,1,-1.28405586701556,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","CD8 TEM_6",0,0,0,2,-0.447885352000768,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","Doublet",2,0,0,0,1.06499411603543,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","HSPC",0,0,0,1,0.604865220326824,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","MAIT",0,0,0,2,-0.816043789144232,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","NK_1",0,0,0,5,-0.979239490056812,5,1,0.49999990000002,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","NK_2",0,0,0,4,-0.970595649966103,4,1,0.499999875000031,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","NK_3",0,0,0,1,-0.876896423382821,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","Plasma",0,0,1,15,-0.58390481966816,16,0.9375,0.499999966666669,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","Plasmablast",0,0,5,0,-0.837342211127738,5,0,0,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","Platelet",1,0,2,1,0.668898787718794,4,0.5,0.66666611111163,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","Treg Memory",0,0,0,2,-0.910641975096948,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","Treg Naive",0,0,0,1,-0.907875946267921,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","cDC2_2",0,1,0,0,1.94058054186385,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","gdT_2",0,0,0,1,-0.344159270912264,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-Singlets","gdT_4",0,0,0,1,0.01570107974412,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonBcells","CD4 Naive",0,0,0,4,-0.577888706965026,4,1,0.499999875000031,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonBcells","CD4 TCM_1",0,0,0,1,-0.831256947703879,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonBcells","CD4 TCM_3",0,0,0,2,-0.927238148071109,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonBcells","CD8 Naive",0,0,0,3,-0.761184217368534,3,1,0.499999833333389,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonBcells","CD8 TCM_1",0,0,0,1,-1.0093892042932,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonBcells","CD8 TCM_2",0,0,0,1,-1.01824049654609,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonBcells","CD8 TEM_1",0,0,0,2,-0.805809482476833,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonBcells","Doublet",0,0,0,7,-0.657550337240998,7,1,0.499999928571439,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonBcells","MAIT",0,0,0,2,-0.624357991292676,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonBcells","gdT_2",0,0,0,1,-1.06332676645923,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonBcells-nonMonocytes","NK_1",0,0,0,1,-0.790319721034283,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonBcells-nonMonocytes","NK_3",0,0,0,1,-0.965409345911678,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonBcells-nonMonocytes","NK_4",0,0,0,4,-0.882151878157972,4,1,0.499999875000031,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonBcells-nonMonocytes","NK_CD56bright",0,7,0,34,-0.541498561833879,41,0.829268292682927,0.414634136228436,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonBcells-nonMonocytes","Platelet",0,0,0,1,0.679824601593449,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonBcells-nonMonocytes","cDC2_2",0,2,0,0,1.52982526075338,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","ASDC_mDC",0,7,0,0,1.86621388106059,7,0,0,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","ASDC_pDC",0,1,0,1,2.70884504912604,2,0.5,0.249999875000062,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","B intermediate kappa",0,0,0,2,1.03733382774516,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","B memory kappa",0,0,0,2,0.75326266700411,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","B memory lambda",0,0,0,1,0.722421445560462,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","B naive kappa",0,0,0,2,0.820615468990912,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","CD14 Mono",231,498,37,84,0.629209853588979,850,0.370588235294118,0.503135095975247,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","CD16 Mono",14,23,4,5,0.54666436590041,46,0.41304347826087,0.478174578380891,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","CD4 CTL",0,0,0,12,-0.644596102225056,12,1,0.499999958333337,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","CD4 Naive",0,0,0,72,-0.57854563881192,72,1,0.499999993055556,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","CD4 Proliferating",0,0,2,2,-0.619724893004057,4,0.5,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","CD4 TCM_1",0,0,0,161,-0.633942882495869,161,1,0.49999999689441,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","CD4 TCM_2",0,0,0,10,-0.817648085865068,10,1,0.499999950000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","CD4 TCM_3",0,1,0,150,-0.591951490620946,151,0.993377483443709,0.496688738432525,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","CD4 TEM_1",0,1,0,48,-0.557087041179386,49,0.979591836734694,0.489795908371512,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","CD4 TEM_2",0,0,0,7,-0.611752802771826,7,1,0.499999928571439,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","CD4 TEM_3",0,0,0,29,-0.602554053695589,29,1,0.499999982758621,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","CD8 Naive",0,0,0,37,-0.60732074885659,37,1,0.499999986486487,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","CD8 Naive_2",0,0,0,3,-0.831441349625815,3,1,0.499999833333389,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","CD8 Proliferating",0,0,1,1,-0.817980009324551,2,0.5,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","CD8 TCM_1",0,0,0,15,-0.536564236259367,15,1,0.499999966666669,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","CD8 TCM_2",0,0,0,43,-0.613120195096607,43,1,0.499999988372093,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","CD8 TCM_3",0,0,0,11,-0.631775977697794,11,1,0.499999954545459,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","CD8 TEM_1",0,1,0,62,-0.465210351618767,63,0.984126984126984,0.492063484252961,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","CD8 TEM_2",0,2,0,34,-0.669083140775357,36,0.944444444444444,0.472222209104939,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","CD8 TEM_3",0,0,0,12,-0.565164974351503,12,1,0.499999958333337,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","CD8 TEM_4",0,0,0,43,-0.898870271010625,43,1,0.499999988372093,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","CD8 TEM_5",0,0,0,15,-0.726682617774474,15,1,0.499999966666669,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","CD8 TEM_6",0,0,0,31,-0.60478164532208,31,1,0.499999983870968,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","Doublet",6,6,2,0,0.869910054193925,14,0.428571428571429,0.374999953125006,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","Eryth",1,0,1,1,-0.235915342736349,3,0.666666666666667,0.749999375000562,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","HSPC",0,1,5,156,-0.404060869312725,162,0.962962962962963,0.496815283459775,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","ILC",0,0,0,24,-0.641887698996634,24,1,0.499999979166667,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","MAIT",0,0,0,40,-0.505999617698621,40,1,0.4999999875,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","NK Proliferating",0,1,0,18,-0.833149493744793,19,0.947368421052632,0.473684185595569,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","NK_1",0,4,0,277,-0.840918361567544,281,0.98576512455516,0.49288256052355,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","NK_2",0,4,2,126,-0.827438989729268,132,0.954545454545455,0.484615380887574,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","NK_3",0,2,0,64,-0.72791643427033,66,0.96969696969697,0.484848477502296,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","NK_4",0,0,0,56,-0.753818019165519,56,1,0.499999991071429,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","NK_CD56bright",0,3,0,57,-0.606936619717856,60,0.95,0.474999992083333,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","Plasma",0,1,0,8,-0.152719342289955,9,0.888888888888889,0.444444395061734,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","Platelet",389,68,726,121,1.38846633927584,1304,0.391104294478528,0.494545280139099,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","Treg Memory",0,0,0,21,-0.61471640508864,21,1,0.499999976190477,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","Treg Naive",0,0,0,6,-0.54206863362913,6,1,0.499999916666681,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","cDC1",17,17,9,13,2.30009019957942,56,0.535714285714286,0.543589723793558,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","cDC2_1",5,17,0,2,1.59510354111841,24,0.291666666666667,0.552631476177305,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","cDC2_2",6,83,0,4,1.60134048999418,93,0.10752688172043,0.522988422149571,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","dnT_2",0,0,0,1,-0.212772901533492,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","gdT_2",0,0,0,1,-1.0707950442976,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","gdT_3",0,0,0,11,-0.631876560564304,11,1,0.499999954545459,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","gdT_4",0,0,0,2,-0.696274740847373,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-nonTcell-nonNKcell","pDC",35,2,8,2,2.77209000404335,47,0.787234042553192,0.656976672221487,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-noncDCs","CD4 Naive",0,0,0,1,-0.579824927145345,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-noncDCs","CD4 TCM_1",0,0,0,1,-0.548845404260245,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-noncDCs","CD4 TCM_3",0,0,0,1,-0.441523485694006,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-noncDCs","CD4 TEM_3",0,0,0,2,-0.623113278319614,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-noncDCs","CD8 TEM_6",0,0,0,1,-0.940515086450437,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-noncDCs","MAIT",0,0,0,1,-0.160771559547788,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-noncDCs","NK_4",0,0,0,1,-0.471949802813301,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-noncDCs","NK_CD56bright",0,3,0,32,-0.438796971562537,35,0.914285714285714,0.457142844081633,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
"unknown-noncDCs","Treg Naive",0,0,0,2,-0.469322075425726,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
NA,"B memory kappa",0,0,0,1,1.81776886185507,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
NA,"B naive kappa",0,1,0,7,1.65201458427564,8,0.875,0.437499945312507,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
NA,"B naive lambda",0,0,0,1,1.23800921929105,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
NA,"CD14 Mono",0,240,0,7,1.0746880952089,247,0.0283400809716599,0.0141700404284614,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
NA,"CD16 Mono",0,34,0,1,0.86523546547287,35,0.0285714285714286,0.014285713877551,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
NA,"CD4 Naive",0,0,0,1,-0.763489241392723,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_dual"
