"group_id","marker_label","n_PLA","n_platelet_free","pla_median","platelet_free_median","median_difference","platelet_free_q95","pla_q25","platelet_free_above_pla_q25"
"P3_0","CD62P",103,3076,1.50114444111453,0.485754144315239,1.01539029679929,0.707077374409893,1.17826497796319,0.00130039011703511
"P3_2","CD62P",1574,3128,1.51818303972999,0.485754144315239,1.03242889541475,0.776429181750387,1.15293737557403,0.00127877237851662
"P7_0","CD62P",3298,3542,1.74853682284757,0.480469424575777,1.26806739827179,0.772480123099065,1.32916549017871,0.00112930547713156
"P5_7","CLEC2",42,3433,0.85487203022515,0.478792590362894,0.376079439862257,0.720905247569948,0.732780691184231,0.0460238858141567
"P8_0","CLEC2",138,4781,0.865266229827475,0.463456835219054,0.401809394608422,0.684408562532421,0.732780691184231,0.0288642543400962
"P8_7","CLEC2",66,4833,0.900705947596834,0.463456835219054,0.43724911237778,0.671940874296321,0.732780691184231,0.0283467825367267
"P6_2","CLEC2",68,4557,0.939855119228416,0.478792590362894,0.461062528865522,0.708887081201155,0.767583608786309,0.0291858678955453
"P8_2","CLEC2",1969,5925,0.9254598877605,0.463456835219054,0.462003052541446,0.684408562532421,0.79013035066328,0.0177215189873418
"P6_7","CLEC2",82,3174,0.982235066609356,0.478792590362894,0.503442476246462,0.6967227197314,0.812179925863194,0.0138626339004411
"P4_7","CLEC2",1530,3728,1.03595926887665,0.508776081591011,0.527183187285641,0.79013035066328,0.885736019987904,0.0195815450643777
"P5_0","CLEC2",167,1934,1.04463924826327,0.493896707986011,0.550742540277257,0.732780691184231,0.870409865179704,0.0118924508790072
"P4_0","CLEC2",1267,3326,1.09519404763726,0.508776081591011,0.586417966046252,0.79013035066328,0.935149100190265,0.010823812387252
"P4_2","CLEC2",1082,4217,1.09519404763726,0.493896707986011,0.601297339651252,0.744516762131034,0.915675875205764,0.00758833293810766
"P6_0","CLEC2",61,2349,1.08694374552826,0.478792590362894,0.608151155165368,0.6967227197314,0.89581589999173,0.00510855683269476
"P2_7","CLEC2",879,3787,1.12753097477027,0.508776081591011,0.618754893179258,0.744516762131034,0.935149100190265,0.0055452865064695
"P7_2","CLEC2",110,4654,1.10743502699147,0.463456835219054,0.643978191772413,0.684408562532421,0.839033348343603,0.0081650193382037
"P5_2","CLEC2",2694,2289,1.14331557938878,0.493896707986011,0.649418871402764,0.756116693911027,0.954250350696331,0.00742682394058541
"P2_0","CLEC2",205,3707,1.16653493258356,0.508776081591011,0.657758850992546,0.744516762131034,0.954250350696331,0.00431615861882924
"P1_0","CLEC2",251,3887,1.18172028814851,0.508776081591011,0.672944206557495,0.744516762131034,0.9254598877605,0.00540262413172112
"P1_7","CLEC2",226,3594,1.18547382366149,0.508776081591011,0.676697742070475,0.767583608786309,0.963665874028305,0.00473010573177518
"P7_7","CLEC2",347,3907,1.24025572473362,0.478792590362894,0.761463134370722,0.708887081201155,0.991391937877766,0.00204760685948298
"P1_2","CLEC2",1289,4193,1.26828674984989,0.493896707986011,0.774390041863883,0.744516762131034,1.00046572110594,0.00262341998569044
"P3_2","CLEC2",1574,3128,1.3089129189154,0.508776081591011,0.800136837324386,0.756116693911027,1.02720328726881,0.00383631713554987
"P3_7","CLEC2",198,3408,1.34155110859378,0.508776081591011,0.832775027002768,0.744516762131034,1.01168592313024,0.00205399061032864
"P3_0","CLEC2",103,3076,1.3543138419773,0.508776081591011,0.845537760386292,0.744516762131034,1.08278427740889,0.00130039011703511
"P2_2","CLEC2",970,4035,1.40076921974791,0.508776081591011,0.891993138156903,0.756116693911027,1.12154092805421,0.000495662949194548
"P7_0","CLEC2",3298,3542,1.47371010972322,0.478792590362894,0.994917519360322,0.720905247569948,1.12753097477027,0
