"contrast","group","sender","receiver","ligand","receptor","lr_interaction","id","scaled_lfc_ligand","scaled_p_val_ligand_adapted","scaled_lfc_receptor","scaled_p_val_receptor_adapted","max_scaled_activity","scaled_pb_ligand","scaled_pb_receptor","fraction_expressing_ligand_receptor","prioritization_score","top_group"
"PLA-platelet.free","PLA","CD4.T.cells","NK.cells","TGFB1","TGFBR3","TGFB1_TGFBR3","TGFB1_TGFBR3_CD4.T.cells_NK.cells",0.814854682454252,0.843379978471475,0.498239436619718,0.498826291079812,1.001,0.909527605780573,0.907237181728687,0.9,0.840902496970315,"PLA"
"PLA-platelet.free","PLA","Monocytes","B.cells","THBS1","CD36","THBS1_CD36","THBS1_CD36_Monocytes_B.cells",0.878363832077503,0.885898815931109,0.990610328638498,0.994131455399061,0.677058571655418,1.001,0.816416101046481,0.675,0.840662814787497,"PLA"
"PLA-platelet.free","PLA","Monocytes","Monocytes","ANXA1","FPR2","ANXA1_FPR2","ANXA1_FPR2_Monocytes_Monocytes",0.80005382131324,0.928955866523143,0.555164319248826,0.575410798122066,0.611886443917465,1.001,1.001,1,0.84061314108685,"PLA"
"PLA-platelet.free","PLA","B.cells","Monocytes","ANXA1","FPR1","ANXA1_FPR1","ANXA1_FPR1_B.cells_Monocytes",0.97524219590958,0.998923573735199,0.681044600938967,0.801056338028169,0.611886443917465,0.751789554022726,1.001,0.95,0.840468225374358,"PLA"
"PLA-platelet.free","PLA","CD8.T.cells","B.cells","TGFB1","ITGB3","TGFB1_ITGB3","TGFB1_ITGB3_CD8.T.cells_B.cells",0.578040904198062,0.71259418729817,1,0.974765258215962,1.001,0.93781991558397,0.868935369449333,0.6,0.840075909981567,"PLA"
"PLA-platelet.free","PLA","Monocytes","Monocytes","THBS1","LRP1","THBS1_LRP1","THBS1_LRP1_Monocytes_Monocytes",0.878363832077503,0.885898815931109,0.662558685446009,0.776408450704225,0.73309421762441,1.001,1.001,0.7,0.839451518283972,"PLA"
"PLA-platelet.free","PLA","B.cells","Monocytes","S100A9","ALCAM","S100A9_ALCAM","S100A9_ALCAM_B.cells_Monocytes",1,0.991926803013993,0.843603286384977,0.820422535211268,0.57047660688332,0.827273905831166,1.001,0.8,0.837787804169934,"PLA"
"PLA-platelet.free","PLA","B.cells","NK.cells","PPBP","CXCR2","PPBP_CXCR2","PPBP_CXCR2_B.cells_NK.cells",0.997308934337998,0.986006458557589,0.778169014084507,0.699823943661972,0.522844417000404,1.001,0.995174732021969,0.775,0.837445554057234,"PLA"
"PLA-platelet.free","PLA","Monocytes","B.cells","S100A8","ITGB2","S100A8_ITGB2","S100A8_ITGB2_Monocytes_B.cells",0.889128094725511,0.919268030139935,0.947183098591549,0.971244131455399,0.584348059271885,1.001,0.574712225021474,1,0.837245326958259,"PLA"
"PLA-platelet.free","PLA","NK.cells","B.cells","ANXA1","DYSF","ANXA1_DYSF","ANXA1_DYSF_NK.cells_B.cells",0.806512378902045,0.871905274488697,0.994424882629108,0.978286384976526,0.630953223232386,0.996276440172472,0.743260840843322,0.825,0.836842494124395,"PLA"
"PLA-platelet.free","PLA","B.cells","CD4.T.cells","PF4V1","CXCR3","PF4V1_CXCR3","PF4V1_CXCR3_B.cells_CD4.T.cells",0.997847147470398,0.96232508073197,0.860328638497653,0.907276995305164,0.693629064053875,1.001,0.885043376178805,0.575,0.836426895205879,"PLA"
"PLA-platelet.free","PLA","NK.cells","B.cells","TGFB1","ITGB3","TGFB1_ITGB3","TGFB1_ITGB3_NK.cells_B.cells",0.547362755651238,0.568353067814855,1,0.974765258215962,1.001,1.001,0.868935369449333,0.6,0.836029318381726,"PLA"
"PLA-platelet.free","PLA","CD8.T.cells","CD4.T.cells","TGFB1","ITGB3","TGFB1_ITGB3","TGFB1_ITGB3_CD8.T.cells_CD4.T.cells",0.578040904198062,0.71259418729817,0.99618544600939,0.996478873239437,0.83422249427167,0.93781991558397,1.001,0.6,0.835782019204695,"PLA"
"PLA-platelet.free","PLA","Monocytes","B.cells","S100A12","CD36","S100A12_CD36","S100A12_CD36_Monocytes_B.cells",0.908234660925727,0.943487621097955,0.990610328638498,0.994131455399061,0.303886066292563,1.001,0.816416101046481,0.975,0.835755700061611,"PLA"
"PLA-platelet.free","PLA","NK.cells","Monocytes","ANXA1","FPR2","ANXA1_FPR2","ANXA1_FPR2_NK.cells_Monocytes",0.806512378902045,0.871905274488697,0.555164319248826,0.575410798122066,0.611886443917465,0.996276440172472,1.001,1,0.835609878245126,"PLA"
"PLA-platelet.free","PLA","B.cells","NK.cells","S100A9","ITGB2","S100A9_ITGB2","S100A9_ITGB2_B.cells_NK.cells",1,0.991926803013993,0.713321596244131,0.835680751173709,0.429233546383061,0.827273905831166,0.983556819865605,1,0.835088141215958,"PLA"
"PLA-platelet.free","PLA","Monocytes","NK.cells","TGFB1","TGFBR1","TGFB1_TGFBR1","TGFB1_TGFBR1_Monocytes_NK.cells",0.690527448869752,0.727664155005382,0.658157276995305,0.636737089201878,1.001,0.751517294133454,1.001,0.9,0.835010046528269,"PLA"
"PLA-platelet.free","PLA","Monocytes","B.cells","THBS1","LRP1","THBS1_LRP1","THBS1_LRP1_Monocytes_B.cells",0.878363832077503,0.885898815931109,0.997652582159624,0.997065727699531,0.677058571655418,1.001,0.826046703109827,0.625,0.834765958949855,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","Monocytes","ANXA1","FPR1","ANXA1_FPR1","ANXA1_FPR1_CD4.T.cells_Monocytes",0.725780409041981,0.83692142088267,0.681044600938967,0.801056338028169,0.611886443917465,0.871020483324293,1.001,1,0.834384718614608,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","CD4.T.cells","CCL5","CXCR3","CCL5_CXCR3","CCL5_CXCR3_CD4.T.cells_CD4.T.cells",0.933261571582347,0.969321851453176,0.860328638497653,0.907276995305164,0.666463652780874,0.694078689805693,0.885043376178805,0.925,0.834280041197424,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","NK.cells","PPBP","CXCR2","PPBP_CXCR2","PPBP_CXCR2_CD4.T.cells_NK.cells",0.993541442411195,0.989235737351991,0.778169014084507,0.699823943661972,0.522844417000404,0.956924398779984,0.995174732021969,0.8,0.834221436092865,"PLA"
"PLA-platelet.free","PLA","Monocytes","Monocytes","TGFB1","APP","TGFB1_APP","TGFB1_APP_Monocytes_Monocytes",0.690527448869752,0.727664155005382,0.710680751173709,0.747652582159624,0.812436140885924,0.751517294133454,1.001,1,0.833869317270602,"PLA"
"PLA-platelet.free","PLA","B.cells","CD8.T.cells","PF4V1","CXCR3","PF4V1_CXCR3","PF4V1_CXCR3_B.cells_CD8.T.cells",0.997847147470398,0.96232508073197,0.856807511737089,0.925469483568075,0.522728514767227,1.001,1.001,0.6,0.832658854420165,"PLA"
"PLA-platelet.free","PLA","NK.cells","CD4.T.cells","TGFB1","ITGB3","TGFB1_ITGB3","TGFB1_ITGB3_NK.cells_CD4.T.cells",0.547362755651238,0.568353067814855,0.99618544600939,0.996478873239437,0.83422249427167,1.001,1.001,0.6,0.831735427604855,"PLA"
"PLA-platelet.free","PLA","Monocytes","CD4.T.cells","THBS1","ITGB1","THBS1_ITGB1","THBS1_ITGB1_Monocytes_CD4.T.cells",0.878363832077503,0.885898815931109,0.813380281690141,0.879694835680751,0.559575154348031,1.001,1.001,0.7,0.831707339506297,"PLA"
"PLA-platelet.free","PLA","Monocytes","B.cells","VCAN","TLR2","VCAN_TLR2","VCAN_TLR2_Monocytes_B.cells",0.846609257265877,0.91200215285253,0.97593896713615,0.984741784037559,0.587037589417146,1.001,0.763851909111773,0.775,0.831089263195829,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","B.cells","ANXA1","FPR1","ANXA1_FPR1","ANXA1_FPR1_CD4.T.cells_B.cells",0.725780409041981,0.83692142088267,0.991784037558685,0.995305164319249,0.630953223232386,0.871020483324293,0.805230174263789,0.9,0.830349899453627,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","Monocytes","S100A9","CD36","S100A9_CD36","S100A9_CD36_CD4.T.cells_Monocytes",0.990581270182992,0.964477933261572,0.812793427230047,0.898474178403756,0.57047660688332,0.571263558816232,1.001,1,0.829317261706456,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","Monocytes","S100A8","CD36","S100A8_CD36","S100A8_CD36_CD4.T.cells_Monocytes",0.994079655543595,0.968783638320775,0.812793427230047,0.898474178403756,0.586890145424746,0.573928294487789,1.001,0.975,0.828980648276937,"PLA"
"PLA-platelet.free","PLA","B.cells","B.cells","S100A8","CD68","S100A8_CD68","S100A8_CD68_B.cells_B.cells",0.999192680301399,0.990312163616792,0.956572769953052,0.955399061032864,0.584348059271885,0.814250035726224,0.699328094720268,0.925,0.828944087861738,"PLA"
"PLA-platelet.free","PLA","Monocytes","B.cells","S100A9","CD68","S100A9_CD68","S100A9_CD68_Monocytes_B.cells",0.888589881593111,0.929494079655544,0.956572769953052,0.955399061032864,0.477994360807601,1.001,0.699328094720268,0.925,0.828058391940859,"PLA"
"PLA-platelet.free","PLA","B.cells","B.cells","S100A8","TLR4","S100A8_TLR4","S100A8_TLR4_B.cells_B.cells",0.999192680301399,0.990312163616792,0.972417840375587,0.977112676056338,0.584348059271885,0.814250035726224,0.74937292243795,0.85,0.827914782935186,"PLA"
"PLA-platelet.free","PLA","Monocytes","B.cells","S100A9","TLR4","S100A9_TLR4","S100A9_TLR4_Monocytes_B.cells",0.888589881593111,0.929494079655544,0.972417840375587,0.977112676056338,0.477994360807601,1.001,0.74937292243795,0.85,0.827029087014307,"PLA"
"PLA-platelet.free","PLA","Monocytes","CD8.T.cells","S100A9","ITGB2","S100A9_ITGB2","S100A9_ITGB2_Monocytes_CD8.T.cells",0.888589881593111,0.929494079655544,0.628227699530516,0.78169014084507,0.709354680677191,1.001,0.633428425460512,1,0.826297334491637,"PLA"
"PLA-platelet.free","PLA","CD8.T.cells","B.cells","ANXA1","DYSF","ANXA1_DYSF","ANXA1_DYSF_CD8.T.cells_B.cells",0.745963401506997,0.898277717976319,0.994424882629108,0.978286384976526,0.630953223232386,0.944924197781031,0.743260840843322,0.825,0.825435742566869,"PLA"
"PLA-platelet.free","PLA","B.cells","B.cells","THBS1","CD36","THBS1_CD36","THBS1_CD36_B.cells_B.cells",0.982777179763186,0.956942949407966,0.990610328638498,0.994131455399061,0.677058571655418,0.796906087359072,0.816416101046481,0.7,0.825435286110888,"PLA"
"PLA-platelet.free","PLA","Monocytes","B.cells","FCN1","LRP1","FCN1_LRP1","FCN1_LRP1_Monocytes_B.cells",0.55005382131324,0.588266953713671,0.997652582159624,0.997065727699531,0.63359008944218,1.001,0.826046703109827,0.925,0.82535938916584,"PLA"
"PLA-platelet.free","PLA","CD8.T.cells","Monocytes","ANXA1","FPR2","ANXA1_FPR2","ANXA1_FPR2_CD8.T.cells_Monocytes",0.745963401506997,0.898277717976319,0.555164319248826,0.575410798122066,0.611886443917465,0.944924197781031,1.001,1,0.8242031266876,"PLA"
"PLA-platelet.free","PLA","Monocytes","CD4.T.cells","THBS1","ITGA2B","THBS1_ITGA2B","THBS1_ITGA2B_Monocytes_CD4.T.cells",0.878363832077503,0.885898815931109,0.998826291079812,0.998826291079812,0.559575154348031,1.001,1.001,0.5,0.823755461572025,"PLA"
"PLA-platelet.free","PLA","B.cells","B.cells","VCAN","TLR2","VCAN_TLR2","VCAN_TLR2_B.cells_B.cells",0.995156081808396,0.997308934337998,0.97593896713615,0.984741784037559,0.587037589417146,0.839071632160226,0.763851909111773,0.775,0.823589002391533,"PLA"
"PLA-platelet.free","PLA","B.cells","Monocytes","APP","LRP1","APP_LRP1","APP_LRP1_B.cells_Monocytes",0.881054897739505,0.841765339074273,0.662558685446009,0.776408450704225,0.479333407527502,0.927092839649666,1.001,0.95,0.823053322276529,"PLA"
"PLA-platelet.free","PLA","B.cells","B.cells","LRPAP1","LRP1","LRPAP1_LRP1","LRPAP1_LRP1_B.cells_B.cells",0.785791173304629,0.764531754574812,0.997652582159624,0.997065727699531,0.521689369992495,0.910212232640675,0.826046703109827,0.9,0.821744820768716,"PLA"
"PLA-platelet.free","PLA","B.cells","B.cells","SERPINA1","LRP1","SERPINA1_LRP1","SERPINA1_LRP1_B.cells_B.cells",0.980624327233585,0.98762109795479,0.997652582159624,0.997065727699531,0.435952392086307,0.785755765642206,0.826046703109827,0.9,0.821539454727018,"PLA"
"PLA-platelet.free","PLA","B.cells","Monocytes","SERPINA1","LRP1","SERPINA1_LRP1","SERPINA1_LRP1_B.cells_Monocytes",0.980624327233585,0.98762109795479,0.662558685446009,0.776408450704225,0.537979642274817,0.785755765642206,1.001,0.9,0.821390281431055,"PLA"
"PLA-platelet.free","PLA","Monocytes","Monocytes","FCN1","LRP1","FCN1_LRP1","FCN1_LRP1_Monocytes_Monocytes",0.55005382131324,0.588266953713671,0.662558685446009,0.776408450704225,0.637085452704105,1.001,1.001,1,0.821288234715446,"PLA"
"PLA-platelet.free","PLA","B.cells","B.cells","S100A8","ITGB2","S100A8_ITGB2","S100A8_ITGB2_B.cells_B.cells",0.999192680301399,0.990312163616792,0.947183098591549,0.971244131455399,0.584348059271885,0.814250035726224,0.574712225021474,1,0.821212726167025,"PLA"
"PLA-platelet.free","PLA","B.cells","B.cells","ANXA1","DYSF","ANXA1_DYSF","ANXA1_DYSF_B.cells_B.cells",0.97524219590958,0.998923573735199,0.994424882629108,0.978286384976526,0.630953223232386,0.751789554022726,0.743260840843322,0.825,0.820740356120607,"PLA"
"PLA-platelet.free","PLA","Monocytes","B.cells","S100A9","ITGB2","S100A9_ITGB2","S100A9_ITGB2_Monocytes_B.cells",0.888589881593111,0.929494079655544,0.947183098591549,0.971244131455399,0.477994360807601,1.001,0.574712225021474,1,0.820327030246146,"PLA"
"PLA-platelet.free","PLA","B.cells","Monocytes","THBS1","LRP1","THBS1_LRP1","THBS1_LRP1_B.cells_Monocytes",0.982777179763186,0.956942949407966,0.662558685446009,0.776408450704225,0.73309421762441,0.796906087359072,1.001,0.7,0.820057322940696,"PLA"
"PLA-platelet.free","PLA","Monocytes","B.cells","TGFB1","ITGB3","TGFB1_ITGB3","TGFB1_ITGB3_Monocytes_B.cells",0.690527448869752,0.727664155005382,1,0.974765258215962,1.001,0.751517294133454,0.868935369449333,0.6,0.819655182438056,"PLA"
"PLA-platelet.free","PLA","B.cells","B.cells","THBS1","LRP1","THBS1_LRP1","THBS1_LRP1_B.cells_B.cells",0.982777179763186,0.956942949407966,0.997652582159624,0.997065727699531,0.677058571655418,0.796906087359072,0.826046703109827,0.65,0.819538430273245,"PLA"
"PLA-platelet.free","PLA","Monocytes","Monocytes","APP","LRP1","APP_LRP1","APP_LRP1_Monocytes_Monocytes",0.701829924650161,0.726049515608181,0.662558685446009,0.776408450704225,0.479333407527502,1.001,1.001,1,0.819126115955298,"PLA"
"PLA-platelet.free","PLA","Monocytes","CD4.T.cells","S100A8","ITGB2","S100A8_ITGB2","S100A8_ITGB2_Monocytes_CD4.T.cells",0.889128094725511,0.919268030139935,0.847417840375587,0.95481220657277,0.579804355545549,1.001,0.522926765388812,1,0.818174034473544,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","NK.cells","S100A8","ITGB2","S100A8_ITGB2","S100A8_ITGB2_CD4.T.cells_NK.cells",0.994079655543595,0.968783638320775,0.713321596244131,0.835680751173709,0.620153615670925,0.573928294487789,0.983556819865605,0.975,0.818095258444237,"PLA"
"PLA-platelet.free","PLA","CD8.T.cells","CD4.T.cells","TGFB1","APP","TGFB1_APP","TGFB1_APP_CD8.T.cells_CD4.T.cells",0.578040904198062,0.71259418729817,0.796654929577465,0.728286384976526,0.83422249427167,0.93781991558397,0.748657252837081,0.975,0.817247977619639,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","NK.cells","PF4","LDLR","PF4_LDLR","PF4_LDLR_CD4.T.cells_NK.cells",0.990581270182992,0.992465016146394,0.838028169014085,0.791666666666667,0.9386017412792,0.890889298449289,0.764971742675067,0.5,0.816805557234771,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","B.cells","S100A8","CD36","S100A8_CD36","S100A8_CD36_CD4.T.cells_B.cells",0.994079655543595,0.968783638320775,0.990610328638498,0.994131455399061,0.584348059271885,0.573928294487789,0.816416101046481,0.95,0.816415832292853,"PLA"
"PLA-platelet.free","PLA","Monocytes","CD4.T.cells","TGFB1","ITGB3","TGFB1_ITGB3","TGFB1_ITGB3_Monocytes_CD4.T.cells",0.690527448869752,0.727664155005382,0.99618544600939,0.996478873239437,0.83422249427167,0.751517294133454,1.001,0.6,0.815361291661184,"PLA"
"PLA-platelet.free","PLA","Monocytes","CD4.T.cells","THBS1","ITGB3","THBS1_ITGB3","THBS1_ITGB3_Monocytes_CD4.T.cells",0.878363832077503,0.885898815931109,0.99618544600939,0.996478873239437,0.559575154348031,1.001,1.001,0.45,0.815006439662792,"PLA"
"PLA-platelet.free","PLA","CD8.T.cells","NK.cells","TGFB1","TGFBR3","TGFB1_TGFBR3","TGFB1_TGFBR3_CD8.T.cells_NK.cells",0.578040904198062,0.71259418729817,0.498239436619718,0.498826291079812,1.001,0.93781991558397,0.907237181728687,0.9,0.81498458448509,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","CD4.T.cells","TGFB1","TGFBR3","TGFB1_TGFBR3","TGFB1_TGFBR3_CD4.T.cells_CD4.T.cells",0.814854682454252,0.843379978471475,0.877934272300469,0.89906103286385,0.83422249427167,0.909527605780573,0.698327325586128,0.725,0.814115401447232,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","B.cells","THBS1","ITGA2B","THBS1_ITGA2B","THBS1_ITGA2B_CD4.T.cells_B.cells",0.992195909580194,0.988697524219591,0.999413145539906,0.979460093896714,0.677058571655418,0.830223292197377,0.996486844868317,0.4,0.813942007556552,"PLA"
"PLA-platelet.free","PLA","B.cells","B.cells","S100A9","CD68","S100A9_CD68","S100A9_CD68_B.cells_B.cells",1,0.991926803013993,0.956572769953052,0.955399061032864,0.477994360807601,0.827273905831166,0.699328094720268,0.925,0.813590946393165,"PLA"
"PLA-platelet.free","PLA","NK.cells","CD4.T.cells","TGFB1","APP","TGFB1_APP","TGFB1_APP_NK.cells_CD4.T.cells",0.547362755651238,0.568353067814855,0.796654929577465,0.728286384976526,0.83422249427167,1.001,0.748657252837081,0.975,0.813201386019799,"PLA"
"PLA-platelet.free","PLA","B.cells","B.cells","S100A12","CD36","S100A12_CD36","S100A12_CD36_B.cells_B.cells",0.998385360602799,0.996770721205597,0.990610328638498,0.994131455399061,0.303886066292563,0.816871533599869,0.816416101046481,0.95,0.812853772310315,"PLA"
"PLA-platelet.free","PLA","B.cells","B.cells","CD9","CD36","CD9_CD36","CD9_CD36_B.cells_B.cells",0.911733046286329,0.810548977395048,0.990610328638498,0.994131455399061,0.480698996442818,1.001,0.816416101046481,0.725,0.812771166891461,"PLA"
"PLA-platelet.free","PLA","B.cells","B.cells","TGFB1","APP","TGFB1_APP","TGFB1_APP_B.cells_B.cells",0.793595263724435,0.782023681377826,0.89906103286385,0.862676056338028,1.001,0.329061276456805,0.927092839649666,0.95,0.812638688876423,"PLA"
"PLA-platelet.free","PLA","B.cells","B.cells","S100A9","TLR4","S100A9_TLR4","S100A9_TLR4_B.cells_B.cells",1,0.991926803013993,0.972417840375587,0.977112676056338,0.477994360807601,0.827273905831166,0.74937292243795,0.85,0.812561641466613,"PLA"
"PLA-platelet.free","PLA","B.cells","CD4.T.cells","THBS1","ITGB1","THBS1_ITGB1","THBS1_ITGB1_B.cells_CD4.T.cells",0.982777179763186,0.956942949407966,0.813380281690141,0.879694835680751,0.559575154348031,0.796906087359072,1.001,0.7,0.812313144163021,"PLA"
"platelet.free-PLA","platelet.free","NK.cells","Monocytes","TGFB1","ENG","TGFB1_ENG","TGFB1_ENG_NK.cells_Monocytes",0.453175457481163,0.432185145317546,0.738556338028169,0.715962441314554,1.001,0.990118569652768,0.909960107878407,0.8,0.811836394766982,"platelet.free"
"PLA-platelet.free","PLA","B.cells","CD8.T.cells","S100A9","ITGB2","S100A9_ITGB2","S100A9_ITGB2_B.cells_CD8.T.cells",1,0.991926803013993,0.628227699530516,0.78169014084507,0.709354680677191,0.827273905831166,0.633428425460512,1,0.811829888943943,"PLA"
"PLA-platelet.free","PLA","Monocytes","Monocytes","VCAN","TLR2","VCAN_TLR2","VCAN_TLR2_Monocytes_Monocytes",0.846609257265877,0.91200215285253,0.440140845070423,0.390258215962441,0.579565571840396,1.001,0.992675124317234,1,0.811290988622211,"PLA"
"PLA-platelet.free","PLA","B.cells","Monocytes","ANXA1","FPR2","ANXA1_FPR2","ANXA1_FPR2_B.cells_Monocytes",0.97524219590958,0.998923573735199,0.555164319248826,0.575410798122066,0.611886443917465,0.751789554022726,1.001,0.95,0.811174406908004,"PLA"
"PLA-platelet.free","PLA","Monocytes","B.cells","THBS1","ITGB3","THBS1_ITGB3","THBS1_ITGB3_Monocytes_B.cells",0.878363832077503,0.885898815931109,1,0.974765258215962,0.677058571655418,1.001,0.868935369449333,0.45,0.811084649036173,"PLA"
"PLA-platelet.free","PLA","NK.cells","NK.cells","TGFB1","TGFBR3","TGFB1_TGFBR3","TGFB1_TGFBR3_NK.cells_NK.cells",0.547362755651238,0.568353067814855,0.498239436619718,0.498826291079812,1.001,1.001,0.907237181728687,0.9,0.81093799288525,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","Monocytes","THBS1","CD36","THBS1_CD36","THBS1_CD36_CD4.T.cells_Monocytes",0.992195909580194,0.988697524219591,0.812793427230047,0.898474178403756,0.73309421762441,0.830223292197377,1.001,0.45,0.81006633825643,"PLA"
"PLA-platelet.free","PLA","NK.cells","Monocytes","S100A9","CD36","S100A9_CD36","S100A9_CD36_NK.cells_Monocytes",0.845801937567277,0.63778256189451,0.812793427230047,0.898474178403756,0.57047660688332,0.713339457470615,1.001,0.975,0.809540352816955,"PLA"
"PLA-platelet.free","PLA","B.cells","CD4.T.cells","THBS1","ITGA2B","THBS1_ITGA2B","THBS1_ITGA2B_B.cells_CD4.T.cells",0.982777179763186,0.956942949407966,0.998826291079812,0.998826291079812,0.559575154348031,0.796906087359072,1.001,0.525,0.808527932895415,"PLA"
"PLA-platelet.free","PLA","B.cells","Monocytes","LRPAP1","LRP1","LRPAP1_LRP1","LRPAP1_LRP1_B.cells_Monocytes",0.785791173304629,0.764531754574812,0.662558685446009,0.776408450704225,0.494618566239714,0.910212232640675,1.001,0.95,0.808412638482538,"PLA"
"PLA-platelet.free","PLA","B.cells","B.cells","THBS1","ITGB3","THBS1_ITGB3","THBS1_ITGB3_B.cells_B.cells",0.982777179763186,0.956942949407966,1,0.974765258215962,0.677058571655418,0.796906087359072,0.868935369449333,0.55,0.808357120359563,"PLA"
"PLA-platelet.free","PLA","Monocytes","NK.cells","PPBP","CXCR2","PPBP_CXCR2","PPBP_CXCR2_Monocytes_NK.cells",0.961786867599569,0.97470398277718,0.778169014084507,0.699823943661972,0.522844417000404,0.813351871688724,0.995174732021969,0.8,0.806435487462118,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","B.cells","ANXA1","DYSF","ANXA1_DYSF","ANXA1_DYSF_CD4.T.cells_B.cells",0.725780409041981,0.83692142088267,0.994424882629108,0.978286384976526,0.630953223232386,0.871020483324293,0.743260840843322,0.825,0.806323516027524,"PLA"
"PLA-platelet.free","PLA","Monocytes","CD8.T.cells","S100A8","ITGB2","S100A8_ITGB2","S100A8_ITGB2_Monocytes_CD8.T.cells",0.889128094725511,0.919268030139935,0.628227699530516,0.78169014084507,0.593296958584781,1.001,0.633428425460512,1,0.806147061110968,"PLA"
"PLA-platelet.free","PLA","B.cells","B.cells","S100A9","ITGB2","S100A9_ITGB2","S100A9_ITGB2_B.cells_B.cells",1,0.991926803013993,0.947183098591549,0.971244131455399,0.477994360807601,0.827273905831166,0.574712225021474,1,0.805859584698452,"PLA"
"platelet.free-PLA","platelet.free","CD8.T.cells","Monocytes","TGFB1","TGFBR2","TGFB1_TGFBR2","TGFB1_TGFBR2_CD8.T.cells_Monocytes",0.422497308934338,0.28794402583423,0.599765258215962,0.665492957746479,1.001,0.866311262372825,0.979804672889529,1,0.805827618437976,"platelet.free"
"PLA-platelet.free","PLA","B.cells","B.cells","APP","LRP1","APP_LRP1","APP_LRP1_B.cells_B.cells",0.881054897739505,0.841765339074273,0.997652582159624,0.997065727699531,0.319159876059851,0.927092839649666,0.826046703109827,0.9,0.805178115359302,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","Monocytes","ANXA1","FPR2","ANXA1_FPR2","ANXA1_FPR2_CD4.T.cells_Monocytes",0.725780409041981,0.83692142088267,0.555164319248826,0.575410798122066,0.611886443917465,0.871020483324293,1.001,1,0.805090900148255,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","CD4.T.cells","THBS1","ITGA2B","THBS1_ITGA2B","THBS1_ITGA2B_CD4.T.cells_CD4.T.cells",0.992195909580194,0.988697524219591,0.998826291079812,0.998826291079812,0.559575154348031,0.830223292197377,1.001,0.45,0.805011909087519,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","CD4.T.cells","THBS1","ITGB3","THBS1_ITGB3","THBS1_ITGB3_CD4.T.cells_CD4.T.cells",0.992195909580194,0.988697524219591,0.99618544600939,0.996478873239437,0.559575154348031,0.830223292197377,1.001,0.45,0.804596220511619,"PLA"
"PLA-platelet.free","PLA","Monocytes","NK.cells","PF4","LDLR","PF4_LDLR","PF4_LDLR_Monocytes_NK.cells",0.966092572658773,0.977933261571582,0.838028169014085,0.791666666666667,0.9386017412792,0.78647445984923,0.764971742675067,0.55,0.804484713126508,"PLA"
"PLA-platelet.free","PLA","B.cells","CD4.T.cells","THBS1","ITGB3","THBS1_ITGB3","THBS1_ITGB3_B.cells_CD4.T.cells",0.982777179763186,0.956942949407966,0.99618544600939,0.996478873239437,0.559575154348031,0.796906087359072,1.001,0.5,0.803945577652849,"PLA"
"PLA-platelet.free","PLA","NK.cells","Monocytes","S100A8","CD36","S100A8_CD36","S100A8_CD36_NK.cells_Monocytes",0.852798708288482,0.647470398277718,0.812793427230047,0.898474178403756,0.586890145424746,0.703428753356258,1.001,0.925,0.803681209146834,"PLA"
"PLA-platelet.free","PLA","Monocytes","Monocytes","THBS1","ITGA2B","THBS1_ITGA2B","THBS1_ITGA2B_Monocytes_Monocytes",0.878363832077503,0.885898815931109,0.974178403755869,1,0.73309421762441,1.001,0.785517380390592,0.425,0.802305353982874,"PLA"
"PLA-platelet.free","PLA","Monocytes","CD4.T.cells","S100A9","ITGB2","S100A9_ITGB2","S100A9_ITGB2_Monocytes_CD4.T.cells",0.888589881593111,0.929494079655544,0.847417840375587,0.95481220657277,0.479016837491046,1.001,0.522926765388812,1,0.802183434496394,"PLA"
"PLA-platelet.free","PLA","B.cells","CD4.T.cells","S100A8","ITGB2","S100A8_ITGB2","S100A8_ITGB2_B.cells_CD4.T.cells",0.999192680301399,0.990312163616792,0.847417840375587,0.95481220657277,0.579804355545549,0.814250035726224,0.522926765388812,1,0.80214143368231,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","NK.cells","TGFB1","TGFBR2","TGFB1_TGFBR2","TGFB1_TGFBR2_CD4.T.cells_NK.cells",0.814854682454252,0.843379978471475,0.508802816901408,0.511150234741784,1.001,0.909527605780573,0.58691000361441,0.975,0.801921910946574,"PLA"
"PLA-platelet.free","PLA","CD4.T.cells","Monocytes","S100A9","TLR4","S100A9_TLR4","S100A9_TLR4_CD4.T.cells_Monocytes",0.990581270182992,0.964477933261572,0.651701877934272,0.730633802816901,0.57047660688332,0.571263558816232,1.001,1,0.801906267966237,"PLA"
