"CCI","ER_CELLTYPES","LRI","NCELLS_EMITTER_platelet-free","NCELLS_EMITTER_PLA","NCELLS_RECEIVER_platelet-free","NCELLS_RECEIVER_PLA","CCI_SCORE_platelet-free","CCI_SCORE_PLA","P_VALUE_platelet-free","BH_P_VALUE_platelet-free","P_VALUE_PLA","BH_P_VALUE_PLA","LOGFC","P_VALUE_DE","BH_P_VALUE_DE","IS_CCI_DETECTED_platelet-free","IS_CCI_DETECTED_PLA","REGULATION","neg_log10_padj"
"DCs_Monocytes_ANXA1:FPR1","DCs_Monocytes","ANXA1:FPR1",3440,2298,3479,20992,5.59775631909308,5.33903793552114,0,0,0,0,-0.0473203852981408,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_ANXA1:FPR2","DCs_Monocytes","ANXA1:FPR2",3440,2298,3479,20992,1.92869770131629,1.75389599149389,0,0,0,0,-0.0950054147045016,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_ANXA2:TLR2","DCs_Monocytes","ANXA2:TLR2",3440,2298,3479,20992,2.98687265143691,2.95746306750318,0,0,0,0,-0.00989507500509483,0.57,0.610212569316081,TRUE,TRUE,"FLAT",0.214518850891589
"DCs_Monocytes_APP:APLP2","DCs_Monocytes","APP:APLP2",3440,2298,3479,20992,2.30804068629888,1.88638154845997,0,0,0,0,-0.201738507467141,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_APP:CD74","DCs_Monocytes","APP:CD74",3440,2298,3479,20992,6.73961073453953,4.50677128781003,0,0,0,0,-0.402421172309005,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_APP:FPR2","DCs_Monocytes","APP:FPR2",3440,2298,3479,20992,0.806440674114986,0.598420872876731,0,0,0,0,-0.298336027979578,0,0,TRUE,FALSE,"FLAT",307.652655568589
"DCs_Monocytes_APP:LRP1","DCs_Monocytes","APP:LRP1",3440,2298,3479,20992,1.91217448668542,1.54353226111843,0,0,0,0,-0.214167603175119,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_APP:LRP10","DCs_Monocytes","APP:LRP10",3440,2298,3479,20992,0.84322720336672,0.640925916393785,0,0,0.638,1,-0.274322564131333,0,0,TRUE,FALSE,"FLAT",307.652655568589
"DCs_Monocytes_APP:NCSTN","DCs_Monocytes","APP:NCSTN",3440,2298,3479,20992,0.732498276607799,0.539327480301028,0,0,0,0,-0.30613803158983,0,0,TRUE,FALSE,"FLAT",307.652655568589
"DCs_Monocytes_APP:NOTCH2","DCs_Monocytes","APP:NOTCH2",3440,2298,3479,20992,1.25825560917241,0.952558810805143,0,0,0,0,-0.278329754839972,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_APP:PTGER2","DCs_Monocytes","APP:PTGER2",3440,2298,3479,20992,0.78830595803805,0.577619945169513,0,0,1,1,-0.310970168028766,0,0,TRUE,FALSE,"FLAT",307.652655568589
"DCs_Monocytes_APP:RPSA","DCs_Monocytes","APP:RPSA",3440,2298,3479,20992,2.46624009539875,1.89401318465344,0.004,0.00662220104811815,1,1,-0.263996806275436,0,0,TRUE,FALSE,"FLAT",307.652655568589
"DCs_Monocytes_APP:SORL1","DCs_Monocytes","APP:SORL1",3440,2298,3479,20992,1.14359752449226,0.966903513693718,0,0,0,0,-0.167835584322267,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_ARF1:INSR","DCs_Monocytes","ARF1:INSR",3440,2298,3479,20992,0.752280584801979,0.769373825601092,0,0,0,0,0.0224675980588455,0.554,0.594365544921272,TRUE,TRUE,"FLAT",0.225946374355614
"DCs_Monocytes_B2M:LILRB1","DCs_Monocytes","B2M:LILRB1",3440,2298,3479,20992,14.4251151838791,11.8655082914862,0,0,0.726,1,-0.195335068840759,0,0,TRUE,FALSE,"FLAT",307.652655568589
"DCs_Monocytes_B2M:LILRB2","DCs_Monocytes","B2M:LILRB2",3440,2298,3479,20992,19.435367980061,16.3670700170449,0,0,0,0,-0.171823107555602,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_BST2:LILRB3","DCs_Monocytes","BST2:LILRB3",3440,2298,3479,20992,2.08141917817267,2.12123255786983,0,0,0,0,0.0189473567081042,0.296,0.333311730395334,TRUE,TRUE,"FLAT",0.477149401742058
"DCs_Monocytes_C1QA:CD33","DCs_Monocytes","C1QA:CD33",3440,2298,3479,20992,1.18998319617184,1.70136060195482,0,0,0,0,0.357489098880954,0,0,FALSE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_C1QA:CD93","DCs_Monocytes","C1QA:CD93",3440,2298,3479,20992,1.33855420046606,2.07618093284331,0,0,0,0,0.438940039458793,0,0,FALSE,TRUE,"UP",307.652655568589
"DCs_Monocytes_C1QA:CR1","DCs_Monocytes","C1QA:CR1",3440,2298,3479,20992,0.923419430664104,1.46831949772943,0,0,0,0,0.463790274626315,0,0,FALSE,TRUE,"UP",307.652655568589
"DCs_Monocytes_CALR:LRP1","DCs_Monocytes","CALR:LRP1",3440,2298,3479,20992,2.56690725765156,2.51998647295328,0,0,0,0,-0.0184482389126338,0.419,0.458590551181102,TRUE,TRUE,"FLAT",0.338574897735566
"DCs_Monocytes_CCL5:CCR1","DCs_Monocytes","CCL5:CCR1",3440,2298,3479,20992,1.33160053857005,0.968409828832845,0,0,1,1,-0.318481535582815,0,0,TRUE,FALSE,"FLAT",307.652655568589
"DCs_Monocytes_CD14:ITGA4","DCs_Monocytes","CD14:ITGA4",3440,2298,3479,20992,3.82091896391606,3.08287789800686,0,0,0.763,1,-0.214627416965504,0,0,TRUE,FALSE,"FLAT",307.652655568589
"DCs_Monocytes_CD14:ITGB1","DCs_Monocytes","CD14:ITGB1",3440,2298,3479,20992,3.2965443975815,3.22630779873969,0,0,0.868,1,-0.021536380541259,0.31,0.347892782173422,TRUE,FALSE,"FLAT",0.458554581585185
"DCs_Monocytes_CD14:ITGB2","DCs_Monocytes","CD14:ITGB2",3440,2298,3479,20992,10.7254553613956,9.97353480191203,0,0,0,0,-0.0726848568911426,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_CD14:RIPK1","DCs_Monocytes","CD14:RIPK1",3440,2298,3479,20992,1.38865139751131,1.26965828309155,0,0,0,0,-0.0895852627258324,0.006,0.00831505483549352,TRUE,TRUE,"FLAT",2.08013488238268
"DCs_Monocytes_CD14:TLR1","DCs_Monocytes","CD14:TLR1",3440,2298,3479,20992,1.87130464638824,1.54573717061712,0,0,0,0,-0.19113492982856,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_CD14:TLR4","DCs_Monocytes","CD14:TLR4",3440,2298,3479,20992,2.66207485606954,2.59884213355761,0,0,0,0,-0.0240398272239799,0.247,0.281833853226071,TRUE,TRUE,"FLAT",0.550006841651642
"DCs_Monocytes_CD14:TLR6","DCs_Monocytes","CD14:TLR6",3440,2298,3479,20992,1.39710168209319,1.32948181677607,0,0,0,0,-0.0496106087938526,0.163,0.191716026400406,TRUE,TRUE,"FLAT",0.717341580985595
"DCs_Monocytes_CD1D:LILRB2","DCs_Monocytes","CD1D:LILRB2",3440,2298,3479,20992,1.79785847900892,1.68187626376194,0,0,0,0,-0.0666862288236012,0.004,0.00562753036437247,TRUE,TRUE,"FLAT",2.24968215300557
"DCs_Monocytes_CD1D:LILRB3","DCs_Monocytes","CD1D:LILRB3",3440,2298,3479,20992,1.03311940600002,1.12356819968424,0,0,0,0,0.0839267387411558,0.001,0.00147183396865735,TRUE,TRUE,"FLAT",2.83214117815259
"DCs_Monocytes_CD36:TLR4","DCs_Monocytes","CD36:TLR4",3440,2298,3479,20992,1.54226789416095,1.55425661206095,0,0,0,0,0.00774337666591267,0.742,0.772569288389513,TRUE,TRUE,"FLAT",0.112062560167472
"DCs_Monocytes_CD36:TLR6","DCs_Monocytes","CD36:TLR6",3440,2298,3479,20992,0.809408144274323,0.795106358195883,0,0,0,0,-0.01782740490396,0.643,0.679983262325015,TRUE,TRUE,"FLAT",0.167501777248688
"DCs_Monocytes_CD47:SIRPB1_TYROBP","DCs_Monocytes","CD47:SIRPB1_TYROBP",3440,2298,3479,20992,0.82090529766835,0.767538763033049,0,0,0,0,-0.0672187690549503,0.006,0.00831505483549352,TRUE,TRUE,"FLAT",2.08013488238268
"DCs_Monocytes_CD55:ADGRE2","DCs_Monocytes","CD55:ADGRE2",3440,2298,3479,20992,1.27891178806025,1.05166064914932,0,0,0,0,-0.195639065335723,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_CD55:ADGRE5","DCs_Monocytes","CD55:ADGRE5",3440,2298,3479,20992,2.12118415238324,1.8059069168166,0,0,0,0,-0.160911582600483,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_CD55:CR1","DCs_Monocytes","CD55:CR1",3440,2298,3479,20992,0.968209300029715,1.0465659027618,0,0,0,0,0.0778212314095565,0.009,0.0123105687856721,TRUE,TRUE,"FLAT",1.90972188088086
"DCs_Monocytes_CD99:PILRA","DCs_Monocytes","CD99:PILRA",3440,2298,3479,20992,3.7261350210888,2.98333517861531,0,0,0,0,-0.222329646918058,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_CIRBP:TREM1","DCs_Monocytes","CIRBP:TREM1",3440,2298,3479,20992,1.15482873904295,1.09779175597658,0,0,0,0,-0.0506513875750763,0.04,0.0511782032400589,TRUE,TRUE,"FLAT",1.29091496535437
"DCs_Monocytes_COPA:CD74","DCs_Monocytes","COPA:CD74",3440,2298,3479,20992,6.03176534864731,4.7571450764932,0,0,0.001,0.00193216569363358,-0.237392014401588,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_F13A1:ITGA4","DCs_Monocytes","F13A1:ITGA4",3440,2298,3479,20992,1.5871761781931,1.36852150061766,0,0,0.003,0.00570763755817137,-0.148225488278337,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_F13A1:ITGB1","DCs_Monocytes","F13A1:ITGB1",3440,2298,3479,20992,1.36935558895884,1.43219152242139,0,0,0.004,0.00757699645680022,0.0448655481459072,0.413,0.452379826635146,TRUE,TRUE,"FLAT",0.344496770184209
"DCs_Monocytes_FABP5:RXRA","DCs_Monocytes","FABP5:RXRA",3440,2298,3479,20992,0.727086705703093,0.715474127698129,0,0,0,0,-0.0161002968964768,0.776,0.803396395054372,TRUE,TRUE,"FLAT",0.0950701213366181
"DCs_Monocytes_GRN:SORT1","DCs_Monocytes","GRN:SORT1",3440,2298,3479,20992,2.04280993747426,2.04497247050039,0,0,0,0,0.00105804713266763,0.958,0.963964094396988,TRUE,TRUE,"FLAT",0.0159391423374887
"DCs_Monocytes_GRN:TNFRSF1A","DCs_Monocytes","GRN:TNFRSF1A",3440,2298,3479,20992,3.60515295974737,3.47436840084112,0,0,0,0,-0.0369514923814533,0.019,0.0251763584366063,TRUE,TRUE,"FLAT",1.59900708698663
"DCs_Monocytes_GRN:TNFRSF1B","DCs_Monocytes","GRN:TNFRSF1B",3440,2298,3479,20992,6.45004197401773,5.50668985379188,0,0,0,0,-0.158122948233273,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_HLA-A:APLP2","DCs_Monocytes","HLA-A:APLP2",3440,2298,3479,20992,8.87326671433174,9.82726512144725,0,0,0,0,0.102117661401319,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_HLA-A:LILRA1","DCs_Monocytes","HLA-A:LILRA1",3440,2298,3479,20992,4.86497745553077,4.57422402266768,0,0,0,0,-0.0616250098050594,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_HLA-A:LILRB1","DCs_Monocytes","HLA-A:LILRB1",3440,2298,3479,20992,6.86630751471978,5.94324008620026,0,0,0,0,-0.144372028360287,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_HLA-A:LILRB2","DCs_Monocytes","HLA-A:LILRB2",3440,2298,3479,20992,9.2511714126189,8.19799912733142,0,0,0,0,-0.12086006707513,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_HLA-B:LILRA1","DCs_Monocytes","HLA-B:LILRA1",3440,2298,3479,20992,7.50909592210484,6.6263467739129,0,0,0,0,-0.125061437480271,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_HLA-B:LILRB1","DCs_Monocytes","HLA-B:LILRB1",3440,2298,3479,20992,10.598150192882,8.60954111049757,0,0,0,0,-0.2078084560355,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_HLA-B:LILRB2","DCs_Monocytes","HLA-B:LILRB2",3440,2298,3479,20992,14.2791891975192,11.8758470946625,0,0,0,0,-0.184296494750343,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_HLA-C:LILRA1","DCs_Monocytes","HLA-C:LILRA1",3440,2298,3479,20992,5.66231844686799,4.9876360216688,0,0,0,0,-0.126871373572733,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_HLA-C:LILRB1","DCs_Monocytes","HLA-C:LILRB1",3440,2298,3479,20992,7.99165464955363,6.48038185109938,0,0,0,0,-0.209618392127961,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_HLA-C:LILRB2","DCs_Monocytes","HLA-C:LILRB2",3440,2298,3479,20992,10.7673836155721,8.93892287532552,0,0,0,0,-0.186106430842804,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_HLA-DMA:CD4","DCs_Monocytes","HLA-DMA:CD4",3440,2298,3479,20992,1.72562846897553,1.75125695802464,0,0,0,0,0.0147424778650733,0.549,0.589547280593325,TRUE,TRUE,"FLAT",0.22948135956401
"DCs_Monocytes_HLA-DMB:CD4","DCs_Monocytes","HLA-DMB:CD4",3440,2298,3479,20992,1.1174908536291,1.12343074932257,0,0,0,0,0.00530130960121087,0.837,0.857733706871129,TRUE,TRUE,"FLAT",0.0666475228586937
"DCs_Monocytes_HLA-DQA1:CD4","DCs_Monocytes","HLA-DQA1:CD4",3440,2298,3479,20992,1.42745911653928,1.74597629753284,0,0,0,0,0.201417859793603,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_HLA-DQB1:CD4","DCs_Monocytes","HLA-DQB1:CD4",3440,2298,3479,20992,1.98416632298188,2.31658045442417,0,0,0,0,0.154893318801424,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_HLA-DRA:CD4","DCs_Monocytes","HLA-DRA:CD4",3440,2298,3479,20992,4.13626143774665,4.64408886698625,0,0,0,0,0.115802854028492,0.001,0.00147183396865735,TRUE,TRUE,"FLAT",2.83214117815259
"DCs_Monocytes_HLA-DRB5:CD4","DCs_Monocytes","HLA-DRB5:CD4",3440,2298,3479,20992,2.87051814052578,3.10975833660178,0,0,0,0,0.0800524676538977,0.002,0.00288381742738589,TRUE,TRUE,"FLAT",2.54003223798475
"DCs_Monocytes_HLA-F:LILRB1","DCs_Monocytes","HLA-F:LILRB1",3440,2298,3479,20992,2.20969067056869,1.78849693898319,0,0,0,0,-0.211476969448754,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_HLA-F:LILRB2","DCs_Monocytes","HLA-F:LILRB2",3440,2298,3479,20992,2.97717909057704,2.46702070459233,0,0,0,0,-0.187965008163597,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_HMGB1:CD163","DCs_Monocytes","HMGB1:CD163",3440,2298,3479,20992,2.80369447085918,2.76675669125829,0,0,0,0,-0.0132622367310381,0.542,0.582840786012688,TRUE,TRUE,"FLAT",0.234450064794172
"DCs_Monocytes_HMGB1:HAVCR2","DCs_Monocytes","HMGB1:HAVCR2",3440,2298,3479,20992,1.0901994739864,0.967984167466023,0,0,0.013,0.0240869101572914,-0.118900230918027,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_HMGB1:TLR2","DCs_Monocytes","HMGB1:TLR2",3440,2298,3479,20992,2.25158581128409,2.08816038932462,0,0,0,0,-0.0753512910921394,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_HMGB1:TLR4","DCs_Monocytes","HMGB1:TLR4",3440,2298,3479,20992,1.95129193339747,1.94232021677538,0,0,0,0,-0.00460843666716684,0.829,0.851292848699764,TRUE,TRUE,"FLAT",0.0699210148905797
"DCs_Monocytes_HP:ASGR1","DCs_Monocytes","HP:ASGR1",3440,2298,3479,20992,0.793976785865903,0.745988700439931,0,0,0,0,-0.0623437706493391,0.299,0.33641735470293,TRUE,FALSE,"FLAT",0.47312160842315
"DCs_Monocytes_HP:CD163","DCs_Monocytes","HP:CD163",3440,2298,3479,20992,0.819427130229725,0.702787057691221,0,0,0,0,-0.153551533645153,0.006,0.00831505483549352,TRUE,FALSE,"FLAT",2.08013488238268
"DCs_Monocytes_HP:ITGAM","DCs_Monocytes","HP:ITGAM",3440,2298,3479,20992,0.8361804464813,0.722017765545202,0,0,0,0,-0.146794690258441,0.013,0.0174758220502901,TRUE,FALSE,"FLAT",1.75756238619699
"DCs_Monocytes_HP:ITGB2","DCs_Monocytes","HP:ITGB2",3440,2298,3479,20992,2.2977214530204,1.89340197166234,0,0,0.36,0.599712368168744,-0.193542763248444,0.002,0.00288381742738589,TRUE,FALSE,"FLAT",2.54003223798475
"DCs_Monocytes_HSPA1A:TLR4","DCs_Monocytes","HSPA1A:TLR4",3440,2298,3479,20992,1.04299382253082,1.05313766041513,0,0,0,0,0.00967870303364747,0.718,0.749601922788043,TRUE,TRUE,"FLAT",0.125169308119257
"DCs_Monocytes_HSPA4:TLR4","DCs_Monocytes","HSPA4:TLR4",3440,2298,3479,20992,0.70316997928751,0.710756241485934,0,0,0,0,0.0107308781525334,0.741,0.772106446776612,FALSE,TRUE,"FLAT",0.112322821347107
"DCs_Monocytes_ICAM1:ITGB2","DCs_Monocytes","ICAM1:ITGB2",3440,2298,3479,20992,1.90857474501432,1.88305166257739,0,0,0,0,-0.0134630710972287,0.743,0.773494607549431,TRUE,TRUE,"FLAT",0.11154270965652
"DCs_Monocytes_ICAM2:ITGAM_ITGB2","DCs_Monocytes","ICAM2:ITGAM_ITGB2",3440,2298,3479,20992,1.17247916159535,1.38329372190842,0,0,0,0,0.165346961845719,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_ICAM2:ITGB2","DCs_Monocytes","ICAM2:ITGB2",3440,2298,3479,20992,3.22182913287875,3.62751608815581,0.002,0.00332456350155465,0,0,0.118598888855716,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_IL18:CD48","DCs_Monocytes","IL18:CD48",3440,2298,3479,20992,1.18637026850113,1.13433127574532,0,0,0,0,-0.0448551583314837,0.161,0.189588275160962,TRUE,TRUE,"FLAT",0.722188524541977
"DCs_Monocytes_IL1B:IL1R2","DCs_Monocytes","IL1B:IL1R2",3440,2298,3479,20992,0.458122098712381,0.761330704537362,0,0,0,0,0.507932089557287,0,0,FALSE,TRUE,"UP",307.652655568589
"DCs_Monocytes_IL1RN:IL1R2","DCs_Monocytes","IL1RN:IL1R2",3440,2298,3479,20992,0.592268732632423,0.779278784738423,0,0,0,0,0.274408384852545,0,0,FALSE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_ITGB1_ITGA4:PLAUR","DCs_Monocytes","ITGB1_ITGA4:PLAUR",3440,2298,3479,20992,1.4674864534053,1.32624193968545,0,0,0,0,-0.101201708203026,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_ITGB2_ITGAM:ICAM1_ITGB2","DCs_Monocytes","ITGB2_ITGAM:ICAM1_ITGB2",3440,2298,3479,20992,0.725198189870614,0.584785499314418,0,0,0,0,-0.21519987068179,0,0,TRUE,FALSE,"FLAT",307.652655568589
"DCs_Monocytes_LAIR1:LILRB3","DCs_Monocytes","LAIR1:LILRB3",3440,2298,3479,20992,1.29593387713643,1.2145508483179,0,0,0,0,-0.064857239619845,0.01,0.0136247794550088,TRUE,TRUE,"FLAT",1.86567051894107
"DCs_Monocytes_LAIR1:LILRB4","DCs_Monocytes","LAIR1:LILRB4",3440,2298,3479,20992,0.924228160849241,0.862444139688203,0,0,0,0,-0.0691885872569287,0.015,0.0200712360415864,TRUE,TRUE,"FLAT",1.69742588164749
"DCs_Monocytes_LGALS1:ITGB1","DCs_Monocytes","LGALS1:ITGB1",3440,2298,3479,20992,5.20541258084512,5.33251024478418,0,0,0.995,1,0.024123127380551,0.189,0.220098860589812,TRUE,FALSE,"FLAT",0.657382205701254
"DCs_Monocytes_LGALS1:LGALS1","DCs_Monocytes","LGALS1:LGALS1",3440,2298,3479,20992,19.2919525551948,21.1588863704721,0,0,0,0,0.0923719337062049,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_LGALS1:PTPRC","DCs_Monocytes","LGALS1:PTPRC",3440,2298,3479,20992,11.2994164835064,9.77139479562219,0,0,1,1,-0.145291866778381,0,0,TRUE,FALSE,"FLAT",307.652655568589
"DCs_Monocytes_LGALS9:CD44","DCs_Monocytes","LGALS9:CD44",3440,2298,3479,20992,2.83356726874456,3.22848196840319,0,0,0,0,0.130475611078282,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_LGALS9:CD47","DCs_Monocytes","LGALS9:CD47",3440,2298,3479,20992,1.26375981657688,1.26585400339717,0,0,0.864,1,0.00165573676280374,0.929,0.940228629678171,TRUE,FALSE,"FLAT",0.0267665288104497
"DCs_Monocytes_LGALS9:HAVCR2","DCs_Monocytes","LGALS9:HAVCR2",3440,2298,3479,20992,0.73016110757792,0.760805587958909,0,0,0,0,0.0411126509452748,0.202,0.233944342609565,TRUE,TRUE,"FLAT",0.630887452729359
"DCs_Monocytes_LGALS9:LRP1","DCs_Monocytes","LGALS9:LRP1",3440,2298,3479,20992,2.51526944246548,2.92553327077446,0,0,0,0,0.151096846866835,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_LGALS9:PTPRC","DCs_Monocytes","LGALS9:PTPRC",3440,2298,3479,20992,3.51297049504625,3.47277807688645,0,0,0,0,-0.0115071022800764,0.448,0.488254665203074,TRUE,TRUE,"FLAT",0.311353598398997
"DCs_Monocytes_LGALS9:SLC1A5","DCs_Monocytes","LGALS9:SLC1A5",3440,2298,3479,20992,0.882394096691738,0.815303557357544,0,0,0,0,-0.0790782709485628,0.004,0.00562753036437247,TRUE,TRUE,"FLAT",2.24968215300557
"DCs_Monocytes_LGALS9:SORL1","DCs_Monocytes","LGALS9:SORL1",3440,2298,3479,20992,1.50428526678055,1.83262019861512,0,0,0,0,0.197428865719687,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_LRPAP1:LRP1","DCs_Monocytes","LRPAP1:LRP1",3440,2298,3479,20992,2.09816245291827,2.07961193318426,0,0,0,0,-0.00888063353163867,0.679,0.7139258698941,TRUE,TRUE,"FLAT",0.146346880615025
"DCs_Monocytes_LRPAP1:SORL1","DCs_Monocytes","LRPAP1:SORL1",3440,2298,3479,20992,1.25482972597296,1.30271594314346,0,0,0,0,0.0374513853212131,0.151,0.178568997787987,TRUE,TRUE,"FLAT",0.748193938831115
"DCs_Monocytes_LRPAP1:SORT1","DCs_Monocytes","LRPAP1:SORT1",3440,2298,3479,20992,0.819518100376926,0.812217621093764,0,0,0,0,-0.00894817451058768,0.77,0.798016701461378,TRUE,TRUE,"FLAT",0.0979880193302055
"DCs_Monocytes_LYZ:ITGAL","DCs_Monocytes","LYZ:ITGAL",3440,2298,3479,20992,7.76032799954133,6.69441408064603,0,0,0,0,-0.147751141930865,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_MFNG:NOTCH2","DCs_Monocytes","MFNG:NOTCH2",3440,2298,3479,20992,0.953179647250261,0.923578054890792,0,0,0,0,-0.0315480761781669,0.252,0.286973619531378,TRUE,TRUE,"FLAT",0.542158024584935
"DCs_Monocytes_MIF:CD74_CD44","DCs_Monocytes","MIF:CD74_CD44",3440,2298,3479,20992,3.93848024091163,3.82483928989906,0,0,1,1,-0.0292784725584689,0.04,0.0511782032400589,TRUE,FALSE,"FLAT",1.29091496535437
"DCs_Monocytes_NAMPT:INSR","DCs_Monocytes","NAMPT:INSR",3440,2298,3479,20992,0.652725605682063,0.734371401704183,0,0,0,0,0.117858062241797,0.002,0.00288381742738589,FALSE,TRUE,"FLAT",2.54003223798475
"DCs_Monocytes_NAMPT:ITGA5_ITGB1","DCs_Monocytes","NAMPT:ITGA5_ITGB1",3440,2298,3479,20992,1.09091149366811,1.26748503775809,0,0,0,0,0.150021072367118,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_NRG1:HLA-DPB1","DCs_Monocytes","NRG1:HLA-DPB1",3440,2298,3479,20992,1.25202737477448,0.934962588864582,0,0,0.033,0.0598668754894284,-0.292012899678206,0,0,TRUE,FALSE,"FLAT",307.652655568589
"DCs_Monocytes_PECAM1:PECAM1","DCs_Monocytes","PECAM1:PECAM1",3440,2298,3479,20992,3.10669356473476,3.00488124170499,0,0,0,0,-0.0333209511933919,0.065,0.0811915887850467,TRUE,TRUE,"FLAT",1.09048896008704
"DCs_Monocytes_PF4:LRP1","DCs_Monocytes","PF4:LRP1",3440,2298,3479,20992,2.00374385779674,2.49226213827964,0,0,0,0,0.218173427736106,0.019,0.0251763584366063,TRUE,TRUE,"FLAT",1.59900708698663
"DCs_Monocytes_PLXNB2:SEMA4D","DCs_Monocytes","PLXNB2:SEMA4D",3440,2298,3479,20992,0.75612784132605,0.875540749628992,0,0,0,0,0.146631230884019,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_PSAP:LRP1","DCs_Monocytes","PSAP:LRP1",3440,2298,3479,20992,8.11557059469436,9.15224904722607,0,0,0,0,0.120215134521451,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_PSAP:SORT1","DCs_Monocytes","PSAP:SORT1",3440,2298,3479,20992,3.1698484490504,3.57452168367462,0,0,0,0,0.120147593542502,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_PSEN1:CD44","DCs_Monocytes","PSEN1:CD44",3440,2298,3479,20992,1.31593564553192,1.40443237593909,0,0,0,0,0.065085288128313,0.035,0.0450462962962963,TRUE,TRUE,"FLAT",1.34634091088258
"DCs_Monocytes_PSEN1:NOTCH2","DCs_Monocytes","PSEN1:NOTCH2",3440,2298,3479,20992,0.768647102412278,0.785386797340178,0,0,0,0,0.0215443722520137,0.531,0.572162790697674,TRUE,TRUE,"FLAT",0.242480388963685
"DCs_Monocytes_PTPN6:CD300LF","DCs_Monocytes","PTPN6:CD300LF",3440,2298,3479,20992,1.32052113680022,1.34960938582563,0,0,0,0,0.0217887474582114,0.372,0.411556829035339,TRUE,TRUE,"FLAT",0.385570187590475
"DCs_Monocytes_PTPN6:CLEC12A","DCs_Monocytes","PTPN6:CLEC12A",3440,2298,3479,20992,2.76278540601735,3.03792448231047,0,0,0,0,0.0949351702629055,0,0,TRUE,TRUE,"FLAT",307.652655568589
"DCs_Monocytes_RETN:CAP1","DCs_Monocytes","RETN:CAP1",3440,2298,3479,20992,3.99341159411235,3.31011739475818,0,0,0.996,1,-0.18766224623065,0,0,TRUE,FALSE,"FLAT",307.652655568589
"DCs_Monocytes_RETN:TLR4","DCs_Monocytes","RETN:TLR4",3440,2298,3479,20992,1.77646738241515,1.59494247449268,0,0,0,0,-0.10778910628462,0,0,TRUE,TRUE,"FLAT",307.652655568589
