"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"CD8 T cells","CD4 T cells","HLA-B","CD3D",0.0064991601273046,716.2,0.0769656804255203,1017,0.900130391604394,170,0.867683819714477,494,0.962965314447581,56,0,1844
"NK cells","CD4 T cells","SPON2","ITGB2",0.0064991601273046,990.2,0.0769184127062855,1019,0.453316744572019,793,0.800652967961692,588,0.933666506542408,707,0,1844
"Monocytes","CD8 T cells","HLA-C","CD3D",0.0064991601273046,965,0.0768750590374721,1020,0.508709622321655,633,0.496482072753413,1224,0.959675321311491,104,0,1844
"DCs","CD8 T cells","HLA-C","CD3G",0.0064991601273046,1014.2,0.0768483483868493,1025,0.496851756857375,656,0.471840444952891,1305,0.953383905263248,241,0,1844
"CD8 T cells","DCs","HLA-A","LILRA1",0.0064991601273046,1019,0.0768399081174156,1026,0.578705920712056,477,0.578056889702447,1003,0.932369700076344,745,0,1844
"DCs","CD8 T cells","LGALS1","CD69",0.0064991601273046,1111,0.076700125002318,1033,0.505899755741911,636,0.533023206793256,1129,0.926213720146191,913,0,1844
"NK cells","B cells","SPON2","ITGB1",0.0064991601273046,1035.6,0.0766743152384553,1034,0.763972007312191,279,1.19004405646053,205,0.899124160086301,1816,0,1844
"Monocytes","NK cells","HLA-E","KLRC3_KLRD1",0.0064991601273046,1189.8,0.0766431778521792,1035,0.510153638287606,628,0.38312871144101,1624,0.929637349881665,818,0,1844
"CD4 T cells","NK cells","LTB","TNFRSF1A",0.0064991601273046,1001.4,0.076589222196604,1037,0.631174792188962,395,1.3016848071894,148,0.90552253987662,1583,0,1844
"DCs","CD8 T cells","HLA-A","CD3G",0.0064991601273046,998.4,0.0764966507742278,1038,0.536912311149369,570,0.48709666914994,1259,0.951987617611841,281,0,1844
"B cells","CD8 T cells","B2M","CD3G",0.0064991601273046,983.4,0.0763886439674896,1042,0.494397517553632,663,0.478240873555641,1279,0.960423514662278,89,0,1844
"B cells","NK cells","GNAI2","S1PR5",0.0064991601273046,1246,0.0763064497927075,1044,0.424893659445813,893,0.489689843211825,1249,0.916142729731365,1200,0,1844
"NK cells","Monocytes","ANXA1","FPR1",0.0064991601273046,974.6,0.0762854223374052,1045,0.378806859432103,1107,0.997180134431066,374,0.940818735400197,503,0,1844
"NK cells","CD4 T cells","HLA-C","CD3D",0.0064991601273046,774.2,0.0762693867849514,1046,0.748380863490247,293,0.806371538347291,578,0.959521992550769,110,0,1844
"Monocytes","CD8 T cells","TIMP2","ITGB1",0.0064991601273046,1136.6,0.0762367089998635,1047,0.407199741113184,976,0.932141547309411,423,0.910757867046298,1393,0,1844
"NK cells","Monocytes","SPON2","ITGB1",0.0064991601273046,1083,0.0762063222046899,1048,0.761774787097409,281,0.951810913011341,409,0.898846172314327,1833,0,1844
"CD8 T cells","DCs","HLA-C","LILRA1",0.0064991601273046,1039,0.0760654291583558,1051,0.569209931083322,495,0.545659034255506,1104,0.933843973230202,701,0,1844
"CD8 T cells","Monocytes","CD99","PILRA",0.0064991601273046,945.2,0.0760018839381347,1052,0.507797233856832,634,0.976030711665886,389,0.929946846371741,807,0,1844
"B cells","DCs","HLA-DRB1","CD4",0.0064991601273046,1044.6,0.0759998910973507,1053,0.538220629516622,568,0.826913170320649,547,0.915787309693432,1211,0,1844
"CD8 T cells","Monocytes","HSP90B1","LRP1",0.0064991601273046,1021.2,0.0759479893932424,1056,0.467652694108143,746,1.03876339139459,340,0.918227361445336,1120,0,1844
"NK cells","CD8 T cells","HLA-E","KLRC3_KLRD1",0.0064991601273046,975.4,0.0759219150337927,1057,0.593191267369064,448,0.728543736481487,696,0.929327479860628,832,0,1844
"Monocytes","DCs","GRN","TNFRSF1A",0.0064991601273046,1077.8,0.0758536454537411,1058,0.397513634924275,1015,1.04292491868663,335,0.917761371309597,1137,0,1844
"CD8 T cells","CD4 T cells","HLA-A","CD3G",0.0064991601273046,811.2,0.0756999310634727,1060,0.780475288734884,260,0.786316884723016,603,0.951747780166832,289,0,1844
"CD4 T cells","CD4 T cells","B2M","CD3D",0.0064991601273046,733.4,0.0756131255978479,1063,0.85146078086253,198,0.831558304141042,538,0.965624234383093,24,0,1844
"Monocytes","DCs","TIMP2","CD44",0.0064991601273046,1178.2,0.0755989863665982,1064,0.336736996792874,1298,0.800081593409148,589,0.919223470712318,1096,0,1844
"DCs","Monocytes","GRN","TNFRSF1B",0.0064991601273046,981.8,0.0755755366354795,1065,0.436078132312206,840,0.803236483938475,584,0.938247790673746,576,0,1844
"NK cells","DCs","HLA-A","LILRA1",0.0064991601273046,1059,0.0754403358695063,1070,0.539297572655789,565,0.56073623225176,1055,0.931787838508503,761,0,1844
"DCs","CD4 T cells","TIMP2","ITGB1",0.0064991601273046,1305,0.0753760091394475,1071,0.400687825577709,1001,0.507541496537921,1195,0.910295372757271,1414,0,1844
"DCs","Monocytes","LGALS9","CD44",0.0064991601273046,1185,0.075274320687483,1074,0.397457553387963,1016,0.629766573121879,880,0.918503758410958,1111,0,1844
"DCs","CD8 T cells","B2M","CD3G",0.0064991601273046,1106.4,0.0752627120215287,1075,0.455671465181736,784,0.355961669845442,1732,0.960140336998741,97,0,1844
"NK cells","CD4 T cells","HLA-B","CD3D",0.0064991601273046,752,0.0750339647277075,1083,0.815508757807605,224,0.828550461495773,545,0.962509382128757,64,0,1844
"CD8 T cells","DCs","CALR","LRP1",0.0064991601273046,1150.8,0.0749745220473176,1084,0.464051321525617,755,0.568342174303643,1031,0.921400566645551,1040,0,1844
"NK cells","CD8 T cells","CD48","CD2",0.0064991601273046,1013.8,0.0749744730161155,1085,0.586550568534282,459,0.709178079267279,731,0.925052836610936,950,0,1844
"CD8 T cells","CD4 T cells","HLA-C","CD3G",0.0064991601273046,821.6,0.0749369420744522,1086,0.77097929910615,270,0.753919029276075,648,0.952821005570736,260,0,1844
"NK cells","Monocytes","CALR","LRP1",0.0064991601273046,1007.6,0.0748872950268795,1087,0.458664738204359,771,1.09304356454586,293,0.921358403354176,1043,0,1844
"CD4 T cells","CD8 T cells","HLA-E","KLRC3_KLRD1",0.0064991601273046,1014.8,0.0748710257848075,1088,0.571297195620681,492,0.665295433591093,809,0.928868385507808,841,0,1844
"CD8 T cells","CD4 T cells","B2M","CD3G",0.0064991601273046,733,0.0748105405512026,1090,0.925136924243322,153,0.883240092144913,479,0.960024866321523,99,0,1844
"Monocytes","NK cells","CD14","ITGB2",0.0064991601273046,803.6,0.0747855736233672,1091,0.47724436551517,711,1.23961419659807,184,0.955930769615482,188,0,1844
"DCs","DCs","HLA-DPB1","CD4",0.0064991601273046,1068.6,0.0747369125071686,1092,0.575578247288257,484,0.892844452809491,465,0.908834211790174,1458,0,1844
"Monocytes","CD8 T cells","HLA-C","CD3G",0.0064991601273046,1148,0.0746141272577907,1094,0.438549913066612,834,0.362393950745823,1706,0.952723876518421,262,0,1844
"Monocytes","CD8 T cells","CD48","CD2",0.0064991601273046,1010.2,0.0745598439067716,1095,0.582907573163933,467,0.730060519112685,691,0.924860370775689,954,0,1844
"DCs","Monocytes","GRN","TNFRSF1A",0.0064991601273046,1256.4,0.0744908592552735,1097,0.371607372771582,1134,0.563021137355398,1045,0.917074615328738,1162,0,1844
"NK cells","Monocytes","HLA-F","LILRB2",0.0064991601273046,1059.8,0.0744348124686662,1099,0.430136321652966,868,1.03549455561406,343,0.917584452753358,1145,0,1844
"DCs","CD8 T cells","LGALS9","PTPRC",0.0064991601273046,938.4,0.0744087859098504,1101,0.637447374611721,391,0.690840804380095,761,0.937698983103027,595,0,1844
"B cells","DCs","HLA-DPA1","CD4",0.0064991601273046,1054.8,0.0743460378135716,1102,0.56779078843804,498,0.894028253221958,464,0.911480195707454,1366,0,1844
"Monocytes","Monocytes","CD14","ITGB2",0.0064991601273046,793.2,0.0743400142824887,1103,0.468533533036853,740,1.46450953323796,88,0.955804729649735,191,0,1844
"NK cells","CD4 T cells","HLA-A","CD3G",0.0064991601273046,834.6,0.0743211225083767,1104,0.741066940678617,303,0.768996227272329,627,0.951323935187544,295,0,1844
"NK cells","CD8 T cells","GZMB","IGF2R",0.0064991601273046,1019,0.074299928344065,1105,0.683176770544488,342,1.18858379733232,207,0.905102968226718,1597,0,1844
"B cells","CD8 T cells","HLA-C","CD3D",0.0064991601273046,970.2,0.0742468576894412,1107,0.442143942794247,821,0.594100729562407,953,0.958996828301327,126,0,1844
"Monocytes","DCs","VCAN","ITGA4",0.0064991601273046,918.4,0.0740761402182546,1114,0.449242243575821,803,1.29655243230842,151,0.934655133008276,680,0,1844
"Monocytes","Monocytes","ANXA1","FPR1",0.0064991601273046,1007.2,0.0739227297221503,1118,0.348779603002021,1234,1.06671777709268,317,0.939936767480543,523,0,1844
"CD8 T cells","DCs","HLA-B","LILRA1",0.0064991601273046,996.6,0.0738565957009638,1120,0.62771625663831,401,0.566059666928222,1038,0.938225585617153,580,0,1844
"NK cells","CD4 T cells","B2M","CD3D",0.0064991601273046,762.2,0.0738362896579011,1121,0.778623822244312,264,0.822913100371107,553,0.965227371966588,29,0,1844
"DCs","Monocytes","PTPN6","CLEC12A",0.0064991601273046,1168.4,0.0736784710854094,1123,0.379007564603335,1105,0.854595781434459,513,0.914106143252622,1257,0,1844
"B cells","DCs","HLA-DPB1","CD4",0.0064991601273046,1087.6,0.0736135793702095,1124,0.563097120539701,513,0.885477964698909,475,0.908204866570033,1482,0,1844
"NK cells","Monocytes","HSP90B1","LRP1",0.0064991601273046,1059.8,0.073604204026343,1125,0.446542257102428,813,1.01969705461027,353,0.91704277685881,1164,0,1844
"CD4 T cells","CD4 T cells","HLA-A","CD3D",0.0064991601273046,842.2,0.0735264267127865,1128,0.674189086708925,352,0.700101534103775,742,0.957656647132331,145,0,1844
"B cells","CD8 T cells","HLA-A","CD3D",0.0064991601273046,962.4,0.0734090596459903,1132,0.488126385335035,682,0.577549286101868,1006,0.957624245007817,148,0,1844
"DCs","CD4 T cells","LGALS1","CD69",0.0064991601273046,1125.2,0.0733678844946703,1134,0.482918989590732,696,0.581527603546547,993,0.924681508210723,959,0,1844
"NK cells","DCs","HLA-C","LILRA1",0.0064991601273046,1128.4,0.0731884293492037,1140,0.475966728524163,715,0.504747385561035,1203,0.932642965383845,740,0,1844
"Monocytes","CD8 T cells","HLA-A","CD3D",0.0064991601273046,1085,0.0731396686191503,1142,0.482198627935939,697,0.390182250611212,1591,0.957549586464486,151,0,1844
"NK cells","Monocytes","CD99","PILRA",0.0064991601273046,1008.6,0.0730312023924759,1148,0.465123555062751,753,0.907662066031695,451,0.928636938518846,847,0,1844
"CD8 T cells","CD4 T cells","HLA-B","CD3G",0.0064991601273046,802.4,0.072760878300407,1155,0.829485624661139,214,0.774319661948791,617,0.956004954496074,182,0,1844
"DCs","DCs","LGALS9","CD44",0.0064991601273046,1374,0.0727231388510004,1156,0.370499847294521,1137,0.39318050431771,1579,0.917203940240468,1154,0,1844
"Monocytes","DCs","CD14","ITGA4",0.0064991601273046,997.2,0.0726860334942487,1157,0.429673044258907,871,1.16362195791329,224,0.927066474014079,890,0,1844
"CD4 T cells","CD4 T cells","HLA-C","CD3D",0.0064991601273046,878.8,0.0726608492497146,1158,0.636152986350806,392,0.639361822291308,864,0.958570184276987,136,0,1844
"DCs","DCs","GRN","TNFRSF1A",0.0064991601273046,1426.2,0.0726045486610193,1160,0.359040673936698,1183,0.354060805255102,1741,0.916094102582604,1203,0,1844
"DCs","CD8 T cells","GNAI2","S1PR5",0.0064991601273046,1176.4,0.0724970526631607,1164,0.530917510794048,584,0.56653121260825,1037,0.914154482432806,1253,0,1844
"Monocytes","NK cells","S100A8","CD69",0.0064991601273046,891,0.0724124041178757,1165,0.496237391876165,658,1.65145255225494,53,0.932901817849116,735,0,1844
"Monocytes","DCs","PTPN6","CLEC12A",0.0064991601273046,1318.4,0.0723566772679319,1166,0.354542346487808,1206,0.548976111574471,1092,0.91339278967649,1284,0,1844
"CD8 T cells","Monocytes","HMGB1","CD163",0.0064991601273046,1259,0.0723254479544114,1167,0.320536763791065,1369,0.806726426961496,577,0.912199306184775,1338,0,1844
"DCs","Monocytes","TIMP2","CD44",0.0064991601273046,1347.2,0.0723182059670881,1169,0.313525443432052,1422,0.520762779663708,1155,0.917560916478995,1146,0,1844
"CD8 T cells","DCs","HLA-A","LILRB2",0.0064991601273046,869.6,0.0723058804328544,1170,0.655746299917411,373,0.712790060482799,726,0.953768107835915,235,0,1844
"Monocytes","DCs","CD14","ITGB2",0.0064991601273046,864.6,0.0721955263270478,1173,0.42660808424078,888,1.18622105349124,209,0.955182349552903,209,0,1844
"NK cells","CD4 T cells","HLA-C","CD3G",0.0064991601273046,874.8,0.0721026246922704,1176,0.677736096546992,348,0.713007380581605,724,0.951946782301439,282,0,1844
"B cells","CD8 T cells","HLA-C","CD3G",0.0064991601273046,1157,0.0720632225522023,1177,0.371984233539205,1132,0.460012607554816,1349,0.951934278380404,283,0,1844
"NK cells","DCs","HLA-B","LILRA1",0.0064991601273046,1063.6,0.0720029130658751,1179,0.543094622841521,550,0.526926308709518,1141,0.937484856113439,604,0,1844
"Monocytes","CD8 T cells","GNAI2","S1PR5",0.0064991601273046,1094.2,0.0719576872767205,1183,0.52148355758843,602,0.80757748350513,574,0.913861013516628,1268,0,1844
"DCs","DCs","GNAI2","C5AR1",0.0064991601273046,1465.8,0.0718468575187889,1184,0.319035967074195,1382,0.348031100914594,1767,0.917395338571097,1152,0,1844
"Monocytes","Monocytes","VCAN","SELL",0.0064991601273046,997.8,0.071671216663551,1188,0.388485856382992,1057,1.20089019406339,202,0.934024020107075,698,0,1844
"CD8 T cells","DCs","HLA-C","LILRB2",0.0064991601273046,881,0.0715771005008696,1189,0.646250310288676,382,0.680392205035858,772,0.95479853128732,218,0,1844
"Monocytes","DCs","ANXA2","TLR2",0.0064991601273046,1496,0.0715525464717805,1190,0.285981091580188,1605,0.535552941154832,1120,0.901547396763918,1721,0,1844
"CD4 T cells","CD4 T cells","B2M","CD3G",0.0064991601273046,816.6,0.0714822164778024,1191,0.780816013919275,258,0.738194146375356,671,0.959142393563464,119,0,1844
"CD8 T cells","DCs","B2M","LILRB2",0.0064991601273046,784.2,0.0714563662637544,1194,0.800407935425848,239,0.809713267904696,570,0.961712572872208,74,0,1844
"CD4 T cells","CD4 T cells","HLA-B","CD3D",0.0064991601273046,873.6,0.0713317918533134,1197,0.653329655787582,378,0.635199159772775,870,0.961585693238501,79,0,1844
"Monocytes","DCs","GNAI2","C5AR1",0.0064991601273046,1321.6,0.0713123294704531,1200,0.309602013868577,1440,0.589077371811474,964,0.917111944187027,1160,0,1844
"B cells","CD8 T cells","HLA-A","CD3G",0.0064991601273046,1137.4,0.0712500645447411,1202,0.417966676079993,920,0.443461164094278,1410,0.950337519037159,311,0,1844
"CD8 T cells","Monocytes","RPS19","C5AR1",0.0064991601273046,921.8,0.0712175328374003,1204,0.545145183342627,544,0.82463271440665,552,0.942811784612881,465,0,1844
"B cells","CD8 T cells","HLA-B","KLRD1",0.0064991601273046,965.8,0.0712003218222065,1206,0.459012504849899,770,0.684754008883067,766,0.9533584126759,243,0,1844
"CD8 T cells","Monocytes","ANXA1","FPR1",0.0064991601273046,1094.6,0.0711363489072935,1211,0.313367729828441,1424,0.923275514168135,438,0.93884299011217,556,0,1844
"DCs","CD8 T cells","HLA-B","KLRD1",0.0064991601273046,1006.8,0.0710783971483443,1212,0.454155651626465,789,0.599228145244359,944,0.953320292928121,245,0,1844
"NK cells","DCs","HLA-A","LILRB2",0.0064991601273046,895,0.0709888915647804,1218,0.616337951861143,418,0.695469403032112,753,0.953361139673163,242,0,1844
"B cells","DCs","PTPN6","CLEC12A",0.0064991601273046,1399,0.0709377163618107,1224,0.340390179725134,1282,0.467675793294988,1326,0.912606205831911,1319,0,1844
"NK cells","CD4 T cells","HLA-B","CD3G",0.0064991601273046,849.4,0.070934696422686,1225,0.74486399086435,298,0.735186303730087,679,0.9554672962103,201,0,1844
"Monocytes","NK cells","LYZ","ITGAL",0.0064991601273046,939.6,0.070766484904688,1229,0.438608798394242,833,1.37560712843229,109,0.934580532757788,683,0,1844
"NK cells","B cells","SPON2","ITGB2",0.0064991601273046,1080,0.0706954299311522,1231,0.38213595799931,1088,0.901251371995165,460,0.931005743725013,777,0,1844
"DCs","CD4 T cells","HLA-DRB5","CD4",0.0064991601273046,1212.6,0.0706524550395012,1234,0.498298635061578,654,0.852820834880268,517,0.899179989649861,1814,0,1844
"DCs","CD8 T cells","CD14","ITGA4",0.0064991601273046,1301.4,0.0706240728016138,1236,0.383353059180808,1083,0.439102525846789,1425,0.926087567769513,919,0,1844
"CD4 T cells","DCs","HLA-A","LILRA1",0.0064991601273046,1292.2,0.070556273147196,1240,0.401774951742841,997,0.398477381317519,1560,0.929629797662992,820,0,1844
"B cells","CD8 T cells","B2M","KLRD1",0.0064991601273046,984.2,0.070483950092221,1243,0.473472108788158,725,0.598035672124933,948,0.956833618003101,161,0,1844
"DCs","CD8 T cells","TIMP2","ITGB1",0.0064991601273046,1459,0.07045658385651,1245,0.357030481658919,1193,0.416236664759802,1508,0.907501316205968,1505,0,1844
"CD8 T cells","DCs","HSP90B1","LRP1",0.0064991601273046,1317.4,0.0704562658176742,1246,0.417899130716466,921,0.45923550148448,1352,0.915364925914938,1224,0,1844
"CD4 T cells","CD8 T cells","CD48","CD2",0.0064991601273046,1080.4,0.0703943589737652,1252,0.546308979422649,540,0.691711472096977,759,0.92283825640383,1007,0,1844
"B cells","Monocytes","LTB","TNFRSF1A",0.0064991601273046,1204.6,0.0703801648833853,1254,0.483008506776547,694,0.847649103605221,524,0.901843551119163,1707,0,1844
"CD8 T cells","DCs","HLA-F","LILRB1",0.0064991601273046,1326.8,0.070359548583223,1255,0.433357221930119,853,0.538338182198402,1117,0.906024606303674,1565,0,1844
"CD4 T cells","DCs","CD99","PILRA",0.0064991601273046,1304.8,0.0701931750119357,1262,0.387942800539851,1059,0.427682038209302,1476,0.927312394108539,883,0,1844
"CD4 T cells","Monocytes","HMGB1","CD163",0.0064991601273046,1330,0.0701117937611824,1266,0.289557901914062,1584,0.808745571853697,571,0.910946478372452,1385,0,1844
"DCs","CD4 T cells","CD14","ITGB1",0.0064991601273046,1242.8,0.0698933292678916,1270,0.381281629784542,1094,0.505928592911643,1201,0.930071739330849,805,0,1844
"NK cells","Monocytes","HMGB1","CD163",0.0064991601273046,1359.2,0.0698627020837621,1272,0.286072002132104,1604,0.732995658364172,684,0.9108020101515,1392,0,1844
"NK cells","CD4 T cells","B2M","CD3G",0.0064991601273046,853.2,0.0698024529407104,1274,0.707979055301056,326,0.729548942605421,692,0.958673901984184,130,0,1844
"CD4 T cells","DCs","HLA-C","LILRA1",0.0064991601273046,1375,0.0697256613162536,1275,0.363738851384722,1167,0.337737669505052,1816,0.931104499684735,773,0,1844
"CD4 T cells","Monocytes","RPS19","C5AR1",0.0064991601273046,950,0.0695121473374354,1281,0.475911076722828,716,0.927661069137679,431,0.942154851473047,478,0,1844
"CD4 T cells","CD4 T cells","HLA-A","CD3G",0.0064991601273046,962.4,0.0695095184806415,1282,0.603544319765669,437,0.606737376338088,927,0.949750630400191,322,0,1844
"Monocytes","CD8 T cells","LYZ","ITGAL",0.0064991601273046,960.8,0.0695075721485456,1283,0.430803350303042,865,1.36500245505182,115,0.934029664253068,697,0,1844
"CD8 T cells","DCs","HLA-B","LILRB2",0.0064991601273046,867.6,0.0694986018173179,1284,0.704756635843665,328,0.700792837708574,741,0.957854926798254,141,0,1844
"NK cells","DCs","CALR","LRP1",0.0064991601273046,1275.6,0.0694722692059822,1285,0.408911174812681,966,0.513515674635747,1173,0.91859585277755,1110,0,1844
"DCs","CD8 T cells","B2M","KLRD1",0.0064991601273046,1086.4,0.0694450504997617,1286,0.434746056416262,847,0.475756468414734,1287,0.956525916621274,168,0,1844
"Monocytes","CD8 T cells","HLA-B","KLRD1",0.0064991601273046,1174.4,0.0693203502991685,1293,0.384124088400671,1078,0.449000856713687,1396,0.952759860132163,261,0,1844
"NK cells","DCs","HLA-C","LILRB2",0.0064991601273046,954.6,0.068869861394232,1305,0.553007107729518,531,0.639480556341387,861,0.953959180794082,232,0,1844
"B cells","Monocytes","HLA-DRA","CD4",0.0064991601273046,1041.8,0.0688093214432445,1309,0.589243182099441,455,1.26051502158385,170,0.909674179814414,1431,0,1844
"CD4 T cells","CD4 T cells","HLA-C","CD3G",0.0064991601273046,1013.2,0.0686912293925446,1314,0.56550821940755,504,0.545997664525622,1100,0.9508259775956,304,0,1844
"B cells","DCs","LTB","TNFRSF1A",0.0064991601273046,1304.8,0.0685979482198624,1318,0.470441807941663,733,0.638688771504925,865,0.900702445506693,1764,0,1844
"B cells","NK cells","B2M","CD247",0.0064991601273046,848.8,0.0685176634078356,1321,0.619724572976999,416,0.799900822073976,590,0.961837200321048,73,0,1844
"CD4 T cells","DCs","HLA-B","LILRA1",0.0064991601273046,1349.8,0.0684502921614994,1325,0.380915520821499,1095,0.333575006986519,1835,0.93598562170348,650,0,1844
"NK cells","DCs","HSP90B1","LRP1",0.0064991601273046,1374.2,0.0682819572395391,1330,0.396788693710751,1021,0.440169164700163,1422,0.914142752392744,1254,0,1844
"CD4 T cells","DCs","B2M","LILRB2",0.0064991601273046,888,0.0682772695444816,1331,0.656087025101801,371,0.664667322135139,810,0.960865838417108,84,0,1844
"DCs","CD8 T cells","TNFSF13B","HLA-DPB1",0.0064991601273046,1340,0.0682161488883394,1332,0.458660312832588,772,0.37338771736913,1660,0.919356254883648,1092,0,1844
"DCs","CD4 T cells","CD48","CD2",0.0064991601273046,1219.4,0.0677829505046613,1343,0.498362308981064,653,0.497379481342678,1220,0.921481539381855,1037,0,1844
"NK cells","DCs","HLA-B","LILRB2",0.0064991601273046,913.8,0.0677542978708794,1345,0.620135002046876,414,0.66165947948987,814,0.957338867925581,152,0,1844
"CD8 T cells","Monocytes","HLA-A","LILRA1",0.0064991601273046,1050.4,0.0676234978653633,1346,0.518556224306998,607,0.791232408428739,599,0.928228401735998,856,0,1844
"DCs","NK cells","B2M","CD247",0.0064991601273046,904.8,0.0675077459372976,1351,0.580998520605102,472,0.677621618363776,777,0.961563733049296,80,0,1844
"CD8 T cells","Monocytes","HLA-A","LILRB2",0.0064991601273046,827.6,0.0674559761075658,1355,0.606913925652921,431,1.14963046264635,235,0.952213020402633,273,0,1844
"CD4 T cells","CD4 T cells","HLA-B","CD3G",0.0064991601273046,1000.4,0.0674347812855552,1357,0.582684888844327,468,0.541835002007088,1110,0.954378329101863,223,0,1844
"NK cells","DCs","HLA-F","LILRB1",0.0064991601273046,1397.8,0.0674206542703499,1358,0.403412991512558,989,0.515893136869675,1167,0.904192381406274,1631,0,1844
"Monocytes","Monocytes","PTPN6","CLEC12A",0.0064991601273046,1298.6,0.0671263598433168,1366,0.308567574245815,1448,0.929909504997784,426,0.910378685170181,1409,0,1844
"DCs","CD4 T cells","GNAI2","S1PR1",0.0064991601273046,1358,0.0670501525202832,1367,0.456916132941383,780,0.45682237900179,1361,0.909444411067022,1438,0,1844
"CD8 T cells","Monocytes","HLA-C","LILRA1",0.0064991601273046,1060.2,0.0669419122477086,1372,0.509060234678264,629,0.758834552981798,642,0.929786152650718,814,0,1844
"DCs","Monocytes","HLA-DRA","CD4",0.0064991601273046,1096,0.0669289408412986,1373,0.561476833636431,519,1.11040545951753,280,0.908529368405565,1464,0,1844
"DCs","DCs","GNAI2","FPR1",0.0064991601273046,1335.6,0.0669009017671533,1378,0.356024555940682,1198,0.352635629881167,1748,0.940430436617151,510,0,1844
"CD8 T cells","Monocytes","HMGB1","TLR2",0.0064991601273046,1502,0.0668730773318037,1379,0.303095678250137,1488,0.590588380237932,960,0.898693768864386,1839,0,1844
"CD8 T cells","Monocytes","HLA-C","LILRB2",0.0064991601273046,838.6,0.066776078962474,1385,0.597417936024187,445,1.1172326071994,273,0.953276405939578,246,0,1844
"Monocytes","DCs","LYZ","ITGAL",0.0064991601273046,1010.6,0.0667413039929208,1387,0.413652072432738,940,1.30733166922134,145,0.932767372069033,737,0,1844
"NK cells","DCs","B2M","LILRB2",0.0064991601273046,922.4,0.0666728191868372,1390,0.583250066483582,466,0.656022118365204,822,0.960416293059939,90,0,1844
"CD4 T cells","Monocytes","CALR","LRP1",0.0064991601273046,1181.2,0.0666340815246969,1395,0.381936752911095,1090,0.951572828088929,410,0.917022634779375,1167,0,1844
"Monocytes","CD4 T cells","GNAI2","S1PR1",0.0064991601273046,1250,0.0665513111178195,1399,0.447482179735765,810,0.697868649898669,749,0.909136440891937,1448,0,1844
"DCs","CD4 T cells","HLA-DRB1","CD4",0.0064991601273046,1166.6,0.0665227804988381,1401,0.504346561457636,643,0.83011984391591,541,0.91050729435332,1404,0,1844
"Monocytes","DCs","GNAI2","FPR1",0.0064991601273046,1195,0.0664031707641774,1407,0.346590602735065,1250,0.593681900778047,955,0.940220919909205,519,0,1844
"CD4 T cells","DCs","HLA-A","LILRB2",0.0064991601273046,1074.2,0.0663930186144081,1408,0.478815330948195,706,0.533210552097871,1128,0.951850348580432,285,0,1844
"NK cells","Monocytes","HLA-A","LILRA1",0.0064991601273046,1089,0.066391794532581,1409,0.479147876250731,704,0.773911750978052,619,0.927613676443545,869,0,1844
"DCs","Monocytes","ANXA1","FPR1",0.0064991601273046,1249.6,0.0662962716893321,1412,0.251855606403344,1841,0.843965397341943,530,0.936788505061768,621,0,1844
"NK cells","Monocytes","HLA-A","LILRB2",0.0064991601273046,860.6,0.0662273240382334,1416,0.567505577596653,500,1.13230980519566,256,0.951793055076715,287,0,1844
"B cells","Monocytes","PTPN6","CLEC12A",0.0064991601273046,1355.8,0.065809968820617,1433,0.294415407483141,1545,0.848609186718302,523,0.909567436926108,1434,0,1844
"CD4 T cells","Monocytes","SELPLG","ITGAM",0.0064991601273046,1372.4,0.065691427066507,1437,0.335630877728168,1305,0.719517255830813,712,0.906055046140665,1564,0,1844
"CD4 T cells","DCs","HLA-C","LILRB2",0.0064991601273046,1133.6,0.0656114179955934,1439,0.440779230590077,824,0.472470840285405,1302,0.952882990550971,259,0,1844
"CD4 T cells","DCs","HLA-F","LILRB2",0.0064991601273046,1455.6,0.0655015888969964,1447,0.35597872729493,1199,0.428816511592897,1470,0.912619417227909,1318,0,1844
"Monocytes","CD8 T cells","TNFSF13B","HLA-DPB1",0.0064991601273046,1187,0.0654842568814002,1449,0.432782224997116,857,0.752250600105955,651,0.917828096317628,1134,0,1844
"DCs","NK cells","LYZ","ITGAL",0.0064991601273046,1356.4,0.065345046154571,1456,0.36227964378415,1174,0.39996810815913,1553,0.932101386790432,755,0,1844
"DCs","CD8 T cells","CD14","ITGB1",0.0064991601273046,1393.6,0.0653317318175273,1457,0.337624285865752,1291,0.414623761133524,1511,0.927844837029639,865,0,1844
"DCs","NK cells","LGALS9","PTPRC",0.0064991601273046,1193,0.0652020733726656,1466,0.469270338582958,737,0.500178330712946,1214,0.933727515320624,704,0,1844
"DCs","CD8 T cells","VCAN","ITGA4",0.0064991601273046,1440,0.0651828425964252,1467,0.325459060485749,1346,0.352208208469485,1753,0.930639221459435,790,0,1844
"CD8 T cells","Monocytes","HLA-B","LILRA1",0.0064991601273046,1023.2,0.0649980129348326,1474,0.567566560233252,499,0.779235185654513,612,0.934417646285172,687,0,1844
"Monocytes","Monocytes","LGALS9","CD44",0.0064991601273046,1323.8,0.0649261250968583,1477,0.304565687103825,1475,0.854820389876569,511,0.912794598734514,1312,0,1844
