"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"NK cells","NK cells","GNAI2","FPR1",0.905098750204547,2722.4,0.0139027343400089,4801,0.250074812813509,2597,0.429042677890077,1767,0.875390496728013,2570,0,1877
"CD8 T cells","NK cells","ARF6","SMAP1",0.906006470947873,3110,0.0346697039415543,3228,0.0556081732297048,3730,0.0719852667382078,3443,0.842980293453104,3272,0,1877
"CD8 T cells","Monocytes","ADAM10","IL6R",0.906264956648001,2591.8,0.0489128685501738,2451,0.336689283332923,2188,0.232658133649361,2598,0.813135805527642,3845,0,1877
"DCs","CD8 T cells","THBS1","ITGA6",0.910938853615283,2451.4,0.122441688847493,530,0.353866242114321,2109,0.231614482956544,2602,0.633862407119756,5139,0,1877
"DCs","DCs","PSEN1","NCSTN",0.91210959575139,2789.8,0.0557132707549746,2170,0.280256848339107,2432,0.231574417685257,2603,0.708670966594356,4867,0,1877
"DCs","DCs","TNFSF10","RIPK1",0.913281245080861,2523.8,0.0460314412020239,2604,0.365355822067996,2051,0.437892960267574,1734,0.776014894954489,4353,0,1877
"NK cells","CD8 T cells","LRPAP1","SORL1",0.913316867163517,3173.2,0.0273833144668733,3736,0.0864690895465169,3542,0.144961502426448,3057,0.824829152895098,3654,0,1877
"DCs","Monocytes","APP","PTGER2",0.916801636390225,2764,0.0459822421832874,2607,0.250881976796317,2592,0.245740803415256,2550,0.788944748346861,4194,0,1877
"NK cells","NK cells","GRN","TNFRSF1B",0.916801636390225,2622.8,0.0163245930255519,4639,0.248413975672521,2604,0.550296914789411,1387,0.873866877817568,2607,0,1877
"NK cells","NK cells","CD58","CD2",0.916989718455423,2918.6,0.0518289895762943,2333,0.0542598992038406,3739,0.12119428659814,3201,0.834738744841909,3443,0,1877
"Monocytes","B cells","GPI","AMFR",0.916989718455423,2758.4,0.05094478388639,2368,0.177583488980099,2988,0.190370472023129,2820,0.820411133416277,3739,0,1877
"CD4 T cells","Monocytes","LRPAP1","SORL1",0.918216624512713,3293.6,0.0273721871017054,3740,0.0882388485035115,3533,0.0261231567325276,3663,0.824799788633434,3655,0,1877
"DCs","NK cells","ADAM17","ITGA5",0.920330192985913,2856.2,0.0459546916436563,2610,0.288388989141793,2397,0.268531492468334,2438,0.691364706665939,4959,0,1877
"NK cells","Monocytes","TNFSF12","TNFRSF8",0.923866915207275,2403.6,0.0943159733953771,868,0.516458394125506,1547,0.229408853830837,2613,0.646405784268854,5113,0,1877
"CD8 T cells","Monocytes","HLA-DPA1","CD4",0.923866915207275,2564,0.0458608046130773,2613,0.281103132558094,2427,-0.0676686715130873,4029,0.901825342764548,1874,0,1877
"DCs","CD8 T cells","ICAM1","ITGAL_ITGB2",0.925047637247416,2641.2,0.0490019886642129,2446,0.281339817790981,2426,0.229357815724968,2614,0.813318235218283,3843,0,1877
"NK cells","CD8 T cells","HMGB1","CXCR4",0.925605668665219,2632.4,0.0386250082502644,2988,0.0532969768891613,3746,0.0206311416063506,3681,0.931711748653052,870,0,1877
"CD8 T cells","CD8 T cells","CD47","SIRPG",0.926223562948047,2751.2,0.0783025818740492,1247.5,0.0969462666093351,3477.5,0.0814139459308123,3407.5,0.819847348249779,3746.5,0,1877
"CD8 T cells","CD8 T cells","SIRPG","CD47",0.926223562948047,2751.2,0.0783025818740492,1247.5,0.0969462666093351,3477.5,0.0814139459308123,3407.5,0.819847348249779,3746.5,0,1877
"CD4 T cells","B cells","MFNG","NOTCH2",0.928079225962254,2730,0.0384092163306936,3001,0.216079727720421,2775,0.312582474277276,2249,0.819776218607728,3748,0,1877
"Monocytes","NK cells","ICAM1","IL2RG",0.928595247388104,2542.4,0.0844812023336137,1064,0.280204166420363,2433,0.228666070728755,2617,0.733702292184395,4721,0,1877
"CD8 T cells","DCs","HSPA1A","TLR4",0.929779598798718,2451.2,0.0457728028672778,2618,0.68188007314498,1123,0.333151850538627,2166,0.764541527091788,4472,0,1877
"NK cells","DCs","S100A12","TLR4",0.930558068635869,2116.4,0.0346168727740841,3231,0.783857959218674,916,0.809769586571849,808,0.819731981026197,3750,0,1877
"DCs","CD8 T cells","TGFB1","TGFBR1_TGFBR2",0.930558068635869,3044.4,0.0291485770506266,3593,0.0524016383793291,3750,0.0931879301447389,3346,0.871867042197775,2656,0,1877
"Monocytes","DCs","ARPC5","ADRB2",0.930558068635869,2517.6,0.0272695351316766,3750,0.405387810872255,1895,0.467642332045994,1639,0.835303114190907,3427,0,1877
"DCs","Monocytes","APP","LRP10",0.93096485756771,2667.8,0.0458191769765797,2616,0.246333665685588,2619,0.320195969074091,2222,0.801647688062614,4005,0,1877
"DCs","B cells","PKM","CD44",0.93096485756771,2475.6,0.0236716105647409,4027,0.273757452757045,2465,0.228468929943148,2619,0.917049238884591,1390,0,1877
"DCs","Monocytes","TGFB1","ENG",0.93179947463405,2791,0.0512354104343906,2357,0.172230010786143,3015,0.164507828816116,2955,0.819669047967337,3751,0,1877
"CD4 T cells","DCs","ADAM10","CD44",0.93179947463405,2698.8,0.0272425330311727,3751,0.23773786791575,2670,0.221327307753821,2655,0.876802045083206,2541,0,1877
"Monocytes","Monocytes","ADM","ADRB2",0.933338097198962,2607.2,0.0608085425852209,1926,0.536722631225494,1493,0.227438476131783,2621,0.645538358872377,5119,0,1877
"NK cells","CD4 T cells","FASLG","FAS",0.934526078068325,2401.4,0.145509272084199,333,0.245983820453382,2622,0.314994710198778,2242,0.696347411396147,4933,0,1877
"Monocytes","NK cells","APP","APLP2",0.936778354420378,2515.2,0.0352425868521154,3186,0.381434172526717,1982,0.42738828095798,1776,0.819349275136361,3755,0,1877
"CD8 T cells","CD4 T cells","HLA-DRB5","CD4",0.936778354420378,3059.2,0.0282660875659444,3662,0.146312428697971,3180,0.000516075340935118,3755,0.864736278546191,2822,0,1877
"CD8 T cells","CD4 T cells","CLEC2D","KLRB1",0.938026393617673,2712.8,0.0723654832951906,1449,0.12211184977047,3316,0.000107522739500099,3756,0.848641325736699,3166,0,1877
"Monocytes","Monocytes","VSTM1","LAMP1",0.939287075283403,2129.6,0.0969762898190671,835,0.708958612493203,1078,0.226441659377911,2626,0.786452408268735,4232,0,1877
"CD4 T cells","DCs","CALM2","KCNQ1",0.940526462544282,2917,0.0434716210963297,2735,0.178662502789301,2975,-0.000202227207340089,3758,0.844338593491664,3240,0,1877
"NK cells","Monocytes","LGALS1","PTPRC",0.940526462544282,2285.4,0.0271262889812616,3758,0.0676612165086141,3653,0.441031460674219,1720,0.950583163377941,419,0,1877
"DCs","B cells","THBS1","CD47",0.941673018136279,2390.6,0.0837852434697074,1088,0.33979421087277,2176,0.225845474367297,2628,0.789375742376939,4184,0,1877
"Monocytes","DCs","MAML2","NOTCH2",0.941673018136279,2650.6,0.0455471868197345,2628,0.345118791692322,2143,0.250682358615564,2528,0.79598770322018,4077,0,1877
"NK cells","CD4 T cells","B2M","CD247",0.943483969508157,2278.2,0.0459829913834564,2606,0.18676305098481,2920,-0.00496779221319854,3773,0.960030568609219,215,0,1877
"CD8 T cells","DCs","ADAM10","IL6R",0.944062590469164,2665.8,0.0461401614420063,2596,0.30717146539091,2315,0.225724907259487,2630,0.808661706026705,3911,0,1877
"DCs","B cells","PSEN1","NOTCH2",0.944062590469164,2672,0.0455284150105012,2630,0.333009583451663,2207,0.364962870614763,2047,0.751559334453634,4599,0,1877
"Monocytes","Monocytes","HSP90B1","TLR4",0.94491440829234,2738.1,0.0564755816297979,2126,0.647956322477167,1196,0.0427621345012031,3589,0.855182698505326,3018,0.001,3761.5
"Monocytes","NK cells","GNAS","ADRB2",0.94491440829234,2892.1,0.0530024377001635,2277,0.0951625465119881,3491,0.206271211883147,2733,0.890704172703114,2198,0.001,3761.5
"DCs","Monocytes","CD47","SIRPA",0.94491440829234,2883.1,0.0477390042259195,2514.5,0.572914997225924,1379.5,0.149390058328332,3026.5,0.820646446619327,3733.5,0.001,3761.5
"Monocytes","DCs","SIRPA","CD47",0.94491440829234,2883.1,0.0477390042259195,2514.5,0.572914997225924,1379.5,0.149390058328332,3026.5,0.820646446619327,3733.5,0.001,3761.5
"CD8 T cells","DCs","LRPAP1","SORT1",0.946455792253555,2541.2,0.0548621517313922,2207,0.509291157882541,1571,0.225530930819881,2632,0.77060725582735,4419,0,1877
"Monocytes","CD4 T cells","CD55","ADGRE5",0.946799962584449,3064.6,0.0270550620388218,3763,0.124583286540852,3300,-0.00125620960767026,3761,0.873272435605665,2622,0,1877
"Monocytes","CD8 T cells","ICAM1","IL2RG",0.948852623448244,2472.6,0.0932550004256258,889,0.311656461834731,2297,0.225213175023577,2634,0.743242970925044,4666,0,1877
"B cells","Monocytes","ADAM10","TSPAN14",0.950580101355807,3196.8,0.0280488264287336,3687,0.119564313540964,3333,0.0989474239385193,3321,0.818453285727611,3766,0,1877
"CD4 T cells","CD8 T cells","B2M","CD247",0.951535805059259,2581.2,0.045771949693107,2619,0.0570340507075963,3719,-0.213836225757083,4474,0.959942217466336,217,0,1877
"Monocytes","CD4 T cells","TGFB1","ITGB1",0.951842827135902,2773.6,0.03251158913929,3365,0.050039725630813,3767,0.050859951501623,3550,0.919825688234649,1309,0,1877
"DCs","Monocytes","TNFSF13B","CD40",0.952454675263154,2161.4,0.0452586229075266,2637,0.864801493867081,762,0.608403664089315,1229,0.779946514805426,4302,0,1877
"NK cells","DCs","VCAN","TLR2",0.954372304388339,2192.8,0.0304255988721998,3516,0.774655550073486,939,0.777333682839681,863,0.818392833255929,3769,0,1877
"CD8 T cells","B cells","CALM1","PTPRA",0.954372304388339,2861.8,0.0269676598241454,3769,0.138862051466698,3217,0.0934448848436178,3342,0.89384417869625,2104,0,1877
"CD4 T cells","NK cells","BAG6","NCR3",0.95486057971981,2371.6,0.064433064359135,1784,0.243064513884246,2639,0.46066247361093,1656,0.809028579904433,3902,0,1877
"Monocytes","Monocytes","TGFB1","ENG",0.955639057998596,2897.6,0.0503521967194576,2393,0.159533886779316,3095,0.0919806512632652,3353,0.818380351011732,3770,0,1877
"CD4 T cells","DCs","HMGB1","HAVCR2",0.955639057998596,3121.8,0.0410935042288045,2859,0.077911041575419,3606,-0.00444101890378507,3770,0.832655305222646,3497,0,1877
"B cells","DCs","FAM3C","LAMP1",0.956907156357764,2410.8,0.0743484204073536,1373,0.241545340450769,2651,0.282222166895029,2382,0.818300880603413,3771,0,1877
"DCs","NK cells","ADAM10","CD44",0.956907156357764,3045,0.0269589591734105,3771,0.0829213184782628,3580,0.0715360746207385,3445,0.87623577974462,2552,0,1877
"CD4 T cells","DCs","CALM3","KCNQ1",0.957270113342264,2607,0.0529043625215661,2285,0.28266924355237,2418,0.224010000308272,2641,0.815219444475419,3814,0,1877
"Monocytes","B cells","CD55","CR1",0.957270113342264,2533.2,0.0451437302166068,2641,0.366867275474961,2043,0.372862112742079,2012,0.795012552697442,4093,0,1877
"CD4 T cells","Monocytes","CD40LG","CD53",0.959447391604915,2454.2,0.126305942411779,492,0.163527963763012,3068,0.277695781574865,2398,0.876814986398815,2540,0.002,3773
"NK cells","NK cells","GNAS","ADCY7",0.959447391604915,3332.8,0.0327363652158624,3349,0.05894026567674,3703,0.108725370157069,3263,0.875229242026228,2576,0.002,3773
"B cells","DCs","APP","CD74",0.960719530635352,2695.2,0.0269403641057419,3774,0.250651456263489,2595,0.132511057159095,3139,0.894351956446463,2091,0,1877
"CD8 T cells","Monocytes","CALM3","KCNQ1",0.961993018699612,2644.4,0.0549916217127686,2200,0.287116123634036,2404,0.162465009170012,2966,0.818116134508723,3775,0,1877
"CD4 T cells","NK cells","LTA","TNFRSF1B",0.963309824320246,2504.2,0.0632762466315659,1821,0.242061930127406,2646,0.436439753241181,1739,0.768986103038165,4438,0,1877
"CD8 T cells","Monocytes","CD55","ADGRE5",0.964544046220768,2710.8,0.0269168234235796,3777,0.193059969271146,2887,0.281030555353058,2387,0.872988709857065,2626,0,1877
"DCs","DCs","APP","LRP10",0.96573205916251,2721.8,0.0450492154439302,2648,0.242145541765836,2645,0.273880600120819,2415,0.800296871813828,4024,0,1877
"DCs","CD8 T cells","ADAM9","ITGB1",0.966944537326052,2281.6,0.0870992644308969,999,0.449992244659405,1748,0.222710285625975,2649,0.792558396809394,4135,0,1877
"Monocytes","CD8 T cells","LILRB4","LAIR1",0.966944537326052,2419.8,0.0449995540555374,2649,0.705650319057255,1084,0.35566102860237,2076,0.770897934943645,4413,0,1877
"NK cells","DCs","PSEN1","CD44",0.967100482756388,2603.2,0.0344731690624668,3242,0.338244214503058,2182,0.391081722827424,1936,0.817860729425921,3779,0,1877
"NK cells","CD8 T cells","IL16","KCNA3",0.968380732090863,2993.6,0.0601397621859816,1961,0.0475989983708041,3780,0.0338576095951743,3631,0.821714903306392,3719,0,1877
"CD8 T cells","CD8 T cells","TOR2A","ATP5F1B",0.968380732090863,3283.2,0.0268723995885222,3780,0.052393006316329,3751,0.0566079000896821,3522,0.833154537578666,3486,0,1877
"DCs","CD4 T cells","HLA-C","CD3G",0.969662336903581,2194.2,0.0602502132254473,1955,0.0474397524088967,3781,0.152661772861105,3013,0.954478305133909,345,0,1877
"CD4 T cells","CD4 T cells","VIM","CD44",0.969662336903581,2372.6,0.0268548402733992,3781,0.187516121211039,2914,0.199030579172104,2775,0.945947224408635,516,0,1877
"NK cells","CD4 T cells","TNFSF12","TNFRSF25",0.970587414554188,2383.2,0.11279124995254,622,0.241500898506085,2652,0.367651120433631,2036,0.732395032594748,4729,0,1877
"DCs","DCs","HLA-B","LILRA1",0.970587414554188,2363,0.0554217424678437,2180,0.307351776743688,2314,0.221923233841598,2652,0.935310324162271,776,0.487,3893
"CD4 T cells","B cells","MAML2","NOTCH2",0.971803521140222,2635,0.0448823566009955,2653,0.245833055358214,2624,0.394128781218909,1921,0.794791196654629,4100,0,1877
"DCs","CD8 T cells","TGFB1","CXCR4",0.972229617268556,2701.4,0.0370187189056073,3087,0.0471895752597895,3783,0.0217096022924564,3676,0.925500851553034,1084,0,1877
"DCs","DCs","MAML2","NOTCH2",0.973020534777977,2644.4,0.0448758348191998,2654,0.342171306185978,2158,0.269630892746083,2432,0.794779345777103,4101,0,1877
"B cells","DCs","CD99","PILRA",0.973515294974644,2846.4,0.0335042184056014,3317,0.427739387651259,1816,0.106811692911489,3271,0.896057570190154,2044,0.004,3784
"DCs","NK cells","ADAM9","ITGB1",0.976677017765781,2279.2,0.0874517658740161,992,0.451836002307675,1742,0.220515066954651,2657,0.79289022214723,4128,0,1877
"CD8 T cells","NK cells","SPON2","ITGAM",0.979964101868966,3000.8,0.038896720031362,2961,0.187955286724504,2908,0.0658950589612841,3469,0.817018232945293,3789,0,1877
"Monocytes","DCs","HSP90B1","TLR2",0.981257954476963,2918.4,0.0461401515429877,2597,0.513186042720459,1559,0.0336108260180746,3633,0.855437114746697,3013,0.00600000000000001,3790
"Monocytes","Monocytes","GNAS","ADCY7",0.981257954476963,3126.4,0.0415487666852333,2833,0.117494879520724,3350,0.0870700323069041,3386,0.887673917320023,2273,0.00600000000000001,3790
"Monocytes","NK cells","HLA-DPB1","LAG3",0.983849759568189,3074.8,0.0520286271093118,2325,0.0964064802692458,3485,0.187891775131604,2829,0.859193228574198,2943,0.00700000000000001,3792
"CD8 T cells","CD4 T cells","BSG","SLC16A7",0.983849759568189,3221,0.0343649376063876,3251,0.0668176985769847,3660,0.055741152195676,3525,0.816518716924778,3792,0,1877
"CD4 T cells","Monocytes","CD40LG","CD40",0.984014470754412,2457.2,0.0984845074011099,801,0.239091547764823,2663,0.351212448395214,2094,0.710919839384564,4851,0,1877
"Monocytes","NK cells","GNAI2","C5AR1",0.984014470754412,2139.2,0.0240646062718511,3993,0.60202758819932,1305,0.780618061612018,858,0.871577289617005,2663,0,1877
"B cells","DCs","ADAM10","NOTCH2",0.985147714215514,2796.8,0.0309899494770634,3470,0.296012319499356,2364,0.259995050271485,2480,0.816509932635916,3793,0,1877
"Monocytes","NK cells","HLA-C","KIR3DL1",0.986447038374323,2247.8,0.127850058240085,477,0.142539535219483,3204,0.296471450669154,2322,0.915267896688835,1442,0.00800000000000001,3794
"NK cells","Monocytes","CD48","CD244",0.987747733128095,3263.4,0.0301686365779023,3536,0.0552584223059674,3733,0.0887863990976611,3376,0.816492361084446,3795,0,1877
"CD8 T cells","Monocytes","TOR2A","ATP5F1B",0.987747733128095,3264.8,0.0266508403607968,3795,0.0466339265396524,3787,0.0900796292552865,3366,0.832578317191361,3499,0,1877
"CD8 T cells","B cells","IFNG","IFNGR1_IFNGR2",0.988924242125929,2615,0.0685606623734423,1611,0.238394362971919,2667,0.304270435014951,2287,0.747225166652057,4633,0,1877
"NK cells","NK cells","ANXA1","FPR1",0.995081855757698,2702.2,0.0162778650231911,4643,0.266661689532652,2502,0.418588767892458,1817,0.871116038668026,2672,0,1877
"NK cells","CD8 T cells","HLA-DQA2","LAG3",0.996316098050712,2548,0.0793615708126188,1214,0.23647326459082,2673,0.287426905626452,2362,0.749369598772336,4614,0,1877
"DCs","DCs","SIRPA","CD47",0.996891064195261,2946,0.0465347400331836,2578.5,0.550838552176127,1447.5,0.132324409226909,3140.5,0.818758466574434,3761.5,0.014,3802
"DCs","DCs","CD47","SIRPA",0.996891064195261,2946,0.0465347400331836,2578.5,0.550838552176127,1447.5,0.132324409226909,3140.5,0.818758466574434,3761.5,0.014,3802
"CD8 T cells","Monocytes","CD48","CD244",0.996891064195261,3307,0.029968411125029,3547,0.0510761601397937,3756,0.0506452528311394,3553,0.815992967979971,3802,0,1877
"CD4 T cells","CD4 T cells","APP","RPSA",0.998202762782382,2671.2,0.0265460195905673,3803,0.212572001320559,2792,0.261091977227999,2476,0.882508083929624,2408,0,1877
"Monocytes","NK cells","NRG1","HLA-DPB1",0.99951584174146,2615.4,0.0594419806598768,1986,0.399303910256357,1910,0.0598323565828871,3500,0.815870897337813,3804,0,1877
"B cells","Monocytes","MIF","CD44_CD74",0.99951584174146,2461,0.0333758465598849,3324,0.178209250817597,2979,-0.0126092014894822,3804,0.955773688403182,321,0,1877
"CD8 T cells","CD4 T cells","ADA","DPP4",1,2416.4,0.159117227075631,265,0.231337228307283,2705,0.299903746418528,2309,0.698192522467993,4926,0,1877
"CD4 T cells","CD8 T cells","HLA-F","CD8B2",1,2399.6,0.143065638278881,354,0.279154386609677,2437,0.088451101147151,3377,0.804984590052896,3953,0,1877
"Monocytes","CD8 T cells","HLA-C","CD8B2",1,2707.9,0.141683815508931,361,0.202611383488914,2830,0.0722001416467758,3442,0.887818378880799,2271,1,4635.5
"B cells","CD8 T cells","HLA-E","CD8B2",1,2853.3,0.141672877061167,362,0.17887623448929,2973,0.0276336706245662,3656,0.872471388586303,2640,1,4635.5
"Monocytes","CD8 T cells","HLA-A","CD8B2",1,2789.1,0.140622689355156,367,0.187761799250947,2912,0.0289510630859061,3646,0.883499356331879,2385,1,4635.5
"CD8 T cells","DCs","FLT3LG","FLT3",1,2278.6,0.140024805724811,371,0.515139009288082,1552,0.171217294482924,2925,0.743021355061023,4668,0,1877
"B cells","CD8 T cells","HLA-B","CD8B2",1,2919.7,0.139180073167747,382,0.0873489181599746,3537,-0.0580843999120217,3997,0.896027090997621,2047,1,4635.5
"DCs","B cells","NRG1","LSR",1,2317.8,0.138235473373619,392,0.555556712228129,1435,0.20605338738366,2734,0.629361280427702,5151,0,1877
"Monocytes","CD8 T cells","HLA-B","CD8B2",1,2916.5,0.138026348156415,397,0.0630223527167669,3680,-0.0134188114626003,3811,0.895638709386725,2059,1,4635.5
"NK cells","CD8 T cells","FASLG","FAS",1,2463.6,0.137419313130754,401,0.232781022914598,2693,0.282135522078513,2383,0.69026596523947,4964,0,1877
"DCs","CD8 T cells","HLA-C","CD8B2",1,2856.9,0.136419078459898,409,0.126359425421491,3290,0.0340343433923885,3630,0.885918803787826,2320,1,4635.5
"DCs","CD8 T cells","HLA-B","CD8B2",1,2990.9,0.135590341490556,417,0.0116585745242903,4005,-0.016020875616002,3818,0.894803588651975,2079,1,4635.5
"DCs","CD8 T cells","HLA-A","CD8B2",1,3028.9,0.131377382404321,449,0.0764315574926914,3612,-0.0531890859144623,3977,0.879953571689907,2471,1,4635.5
"Monocytes","NK cells","HLA-C","KIR2DL1",1,2752.1,0.130546993899891,454,0.0937165285357292,3500,0.144542312625298,3060,0.893631933669151,2111,1,4635.5
"Monocytes","CD8 T cells","HLA-E","CD8B2",1,3104.9,0.130115571301387,458,0.0494678539876731,3772,-0.031686516328309,3893,0.867661691176025,2766,1,4635.5
"Monocytes","NK cells","HLA-A","KIR2DL1",1,2846.3,0.129569275809604,461,0.0788669442977628,3601,0.101293234064428,3311,0.889508879181188,2223,1,4635.5
"Monocytes","CD8 T cells","HLA-F","CD8B2",1,2925.8,0.129086314410794,466,0.230794822404775,2709,0.0760133304444392,3432,0.796787117897354,4059,0.957,3963
"B cells","NK cells","HLA-E","KIR3DL1",1,2412.2,0.127840187803023,478,0.118804386219859,3338,0.251904979646944,2524,0.903266979629421,1835,0.442,3886
"B cells","CD8 T cells","HLA-C","CD8B2",1,3184.3,0.127823086035916,479,0.0018591421676703,4061,-0.160484417894677,4339,0.882588337511475,2407,1,4635.5
"Monocytes","NK cells","HLA-A","KIR3DL1",1,2355.2,0.12689253856804,485,0.127689950981517,3282,0.253222372108284,2516,0.911900819168671,1550,0.885,3943
"B cells","NK cells","B2M","KIR2DL1",1,3211.7,0.126543706524177,487,-0.211356111001534,4896,-0.174684925922859,4368,0.908452245705849,1672,1,4635.5
"NK cells","DCs","NCAM1","PTPRA",1,2521,0.126331982802621,491,0.217510828403856,2762,0.2251774777711,2635,0.712964000782764,4840,0,1877
"DCs","NK cells","HLA-C","KIR2DL1",1,2909.9,0.125696082785196,498,0.0174645704683062,3968,0.106376514370911,3277,0.891818804583092,2171,1,4635.5
"B cells","NK cells","HLA-B","KIR3DL1",1,2645.9,0.125590776874823,499,0.0272770698905439,3920,0.166186909110356,2946,0.921645301326006,1229,1,4635.5
"Monocytes","NK cells","HLA-B","KIR3DL1",1,2629.9,0.124549699533971,510,0.00295050444733619,4058,0.210852497559777,2706,0.921344213936791,1240,1,4635.5
"B cells","NK cells","B2M","KIR3DL1",1,2959.9,0.123929473714567,515,-0.16253310431778,4780,-0.022755787879003,3849,0.927318840208572,1020,1,4635.5
"B cells","CD8 T cells","HLA-A","CD8B2",1,3270.7,0.123908402453003,516,-0.0135084897215059,4159,-0.225724668268882,4504,0.876827546214533,2539,1,4635.5
"Monocytes","NK cells","B2M","KIR2DL1",1,3199.7,0.123763607820703,518,-0.29328204842543,5023,-0.0948015600880324,4119,0.907524295612932,1703,1,4635.5
"DCs","CD8 T cells","HLA-E","CD8B2",1,3231.3,0.123555516241482,521,-0.0239857794930762,4228,-0.0435008156573954,3947,0.864663254858779,2825,1,4635.5
"DCs","NK cells","HLA-C","KIR3DL1",1,2561.3,0.123099360809191,525,0.06628757715206,3667,0.258305652414766,2486,0.913787990221567,1493,1,4635.5
"Monocytes","NK cells","HLA-A","KIR3DL2",1,2361.6,0.123073197165809,526,0.139896657865964,3215,0.22584258565235,2629,0.913144300236231,1509,0.805,3929
"NK cells","Monocytes","NCAM1","PTPRA",1,2551,0.122419727463636,531,0.210354939634859,2801,0.216751106092816,2683,0.709734398049041,4863,0,1877
"DCs","NK cells","HLA-B","KIR3DL1",1,2701.5,0.122351540252442,533,-0.0484132737451405,4349,0.208250433406376,2721,0.920696580423899,1269,1,4635.5
"B cells","NK cells","HLA-B","KIR3DL2",1,2657.1,0.121810617227382,537,0.0394837767749912,3834,0.138807122654422,3097,0.922762892751598,1182,1,4635.5
"Monocytes","NK cells","B2M","KIR3DL1",1,2939.7,0.121206808331518,545,-0.244459041741677,4954,0.0571275779558232,3517,0.926566668168549,1047,1,4635.5
"DCs","NK cells","HLA-A","KIR2DL1",1,3089.3,0.121050680896149,546,-0.0324632974604931,4266,0.0191530850640599,3687,0.886122423650111,2312,1,4635.5
"Monocytes","NK cells","HLA-B","KIR3DL2",1,2643.9,0.120800875297072,549,0.0151572113317835,3982,0.183472711103844,2856,0.922465738565269,1197,1,4635.5
"DCs","NK cells","B2M","KIR2DL1",1,3233.3,0.120782825042662,550,-0.381121887724262,5123,-0.0960925038402652,4127,0.906496199364687,1731,1,4635.5
"DCs","CD8 T cells","HLA-F","CD8B2",1,3136.3,0.119460599246643,558,0.197495973698539,2858,0.0661657684753204,3468,0.790441065188943,4162,1,4635.5
"B cells","NK cells","B2M","KLRC2",1,3212.9,0.118900658327875,564,-0.200678307471392,4873,-0.188915362161947,4410,0.910811274983744,1582,1,4635.5
"Monocytes","NK cells","HLA-C","KIR2DL3",1,2440.4,0.11872508872961,565,0.122227392010685,3314,0.208677281621401,2717,0.908071696003453,1685,0.764,3921
"DCs","NK cells","HLA-B","KIR3DL2",1,2716.1,0.118668878461715,566,-0.0362065668606931,4285,0.180870646950442,2870,0.921826555915802,1224,1,4635.5
"DCs","NK cells","HLA-A","KIR3DL1",1,2750.3,0.118549927043457,568,0.0163597092232607,3974,0.171082223107915,2926,0.909130547298517,1648,1,4635.5
"DCs","NK cells","B2M","KIR3DL1",1,2973.3,0.118287604752875,570,-0.332298881040508,5063,0.0558366342035904,3524,0.925732950329013,1074,1,4635.5
"Monocytes","NK cells","HLA-A","KIR2DL3",1,2673.5,0.117835909564667,573,0.107377807772719,3411,0.165428203060531,2950,0.904448510101217,1798,1,4635.5
"B cells","NK cells","HLA-C","KIR2DL1",1,3231.3,0.117775764105845,574,-0.107035712785514,4604,-0.0881422469161551,4091,0.888638930659844,2252,1,4635.5
"NK cells","CD4 T cells","NCAM1","PTPRA",1,2618.4,0.117617066402026,577,0.201570413735025,2835,0.172251154766585,2921,0.705594730196109,4882,0,1877
"Monocytes","NK cells","HLA-E","KIR3DL1",1,2823.1,0.117411316945905,578,-0.0106039942817576,4142,0.192584792694069,2812,0.899484920312135,1948,1,4635.5
"B cells","NK cells","HLA-B","KIR2DL3",1,2824.7,0.116627057768591,582,0.00696492668174595,4030,0.0783927400626037,3420,0.914940390824902,1456,1,4635.5
"Monocytes","NK cells","B2M","KLRC2",1,3205.3,0.116288473375032,587,-0.282604244895289,5010,-0.109031996327121,4172,0.909904865154382,1622,1,4635.5
"DCs","CD8 T cells","ADAM9","ITGA6",1,2560.2,0.115936330609903,590,0.389619183794434,1951,0.118474105034036,3217,0.619342844480189,5166,0,1877
"Monocytes","NK cells","HLA-B","KIR2DL3",1,2813.3,0.115660284648824,592,-0.0173616387614617,4185,0.123058328512025,3191,0.914615925904002,1463,1,4635.5
"B cells","NK cells","HLA-C","KIR3DL1",1,2933.1,0.115342665888957,594,-0.0582127061017604,4386,0.0637868911277005,3481,0.911189570526732,1569,1,4635.5
"B cells","NK cells","B2M","KIR2DL3",1,3099.1,0.115084325854165,597,-0.182845247526578,4833,-0.110549956926755,4179,0.921057837505378,1251,1,4635.5
"CD4 T cells","DCs","CD40LG","CD53",1,2628.1,0.115061969812264,598,0.113974339098539,3372,0.257841669428546,2492,0.871690654144944,2662,0.999,4016.5
"DCs","NK cells","HLA-A","KIR3DL2",1,2762.5,0.114981690095106,599,0.028566416107708,3912,0.143702436651982,3067,0.910409287993725,1599,1,4635.5
"DCs","NK cells","HLA-C","KIR2DL3",1,2738.5,0.114313460125177,605,0.0459754339432621,3790,0.170511483367014,2929,0.906478945305144,1733,1,4635.5
"B cells","NK cells","HLA-A","KIR2DL1",1,3323.9,0.114168787741023,608,-0.12240334467469,4667,-0.15338249729036,4313,0.883135702053335,2396,1,4635.5
